value,flagInfo,parameter,period,coordinates,summary,coverage
6.29,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-03T03:00:00Z', 'local': '2022-04-03T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-04T03:00:00Z', 'local': '2022-04-04T00:00:00-03:00'}}",,"{'min': 0.0, 'q02': 0.0, 'q25': 2.0, 'median': 4.0, 'q75': 9.5, 'q98': 18.540000915527344, 'max': 19.0, 'avg': 6.291666507720947, 'sd': 5.457178592681885}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-03T04:00:00Z', 'local': '2022-04-03T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-04T03:00:00Z', 'local': '2022-04-04T00:00:00-03:00'}}"
9.63,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-04T03:00:00Z', 'local': '2022-04-04T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-05T03:00:00Z', 'local': '2022-04-05T00:00:00-03:00'}}",,"{'min': 1.0, 'q02': 1.4600000381469727, 'q25': 4.75, 'median': 8.0, 'q75': 12.0, 'q98': 24.239999771118164, 'max': 27.0, 'avg': 9.625, 'sd': 6.832228660583496}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-04T04:00:00Z', 'local': '2022-04-04T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-05T03:00:00Z', 'local': '2022-04-05T00:00:00-03:00'}}"
5.58,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-05T03:00:00Z', 'local': '2022-04-05T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-06T03:00:00Z', 'local': '2022-04-06T00:00:00-03:00'}}",,"{'min': 1.0, 'q02': 1.0, 'q25': 3.0, 'median': 5.5, 'q75': 8.0, 'q98': 10.539999961853027, 'max': 11.0, 'avg': 5.583333492279053, 'sd': 2.9476101398468018}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-05T04:00:00Z', 'local': '2022-04-05T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-06T03:00:00Z', 'local': '2022-04-06T00:00:00-03:00'}}"
10.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-06T03:00:00Z', 'local': '2022-04-06T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-07T03:00:00Z', 'local': '2022-04-07T00:00:00-03:00'}}",,"{'min': 0.0, 'q02': 1.3799999952316284, 'q25': 6.0, 'median': 9.0, 'q75': 12.0, 'q98': 27.540000915527344, 'max': 28.0, 'avg': 10.041666984558105, 'sd': 6.53072452545166}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-06T04:00:00Z', 'local': '2022-04-06T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-07T03:00:00Z', 'local': '2022-04-07T00:00:00-03:00'}}"
10.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-07T03:00:00Z', 'local': '2022-04-07T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-08T03:00:00Z', 'local': '2022-04-08T00:00:00-03:00'}}",,"{'min': 4.0, 'q02': 4.460000038146973, 'q25': 6.75, 'median': 11.0, 'q75': 15.0, 'q98': 18.6200008392334, 'max': 20.0, 'avg': 10.833333015441895, 'sd': 4.650074005126953}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-07T04:00:00Z', 'local': '2022-04-07T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-08T03:00:00Z', 'local': '2022-04-08T00:00:00-03:00'}}"
14.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-08T03:00:00Z', 'local': '2022-04-08T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-09T03:00:00Z', 'local': '2022-04-09T00:00:00-03:00'}}",,"{'min': 1.0, 'q02': 3.299999952316284, 'q25': 9.0, 'median': 12.5, 'q75': 20.5, 'q98': 30.540000915527344, 'max': 31.0, 'avg': 14.75, 'sd': 7.7585859298706055}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-08T04:00:00Z', 'local': '2022-04-08T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-09T03:00:00Z', 'local': '2022-04-09T00:00:00-03:00'}}"
16.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-09T03:00:00Z', 'local': '2022-04-09T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-10T03:00:00Z', 'local': '2022-04-10T00:00:00-03:00'}}",,"{'min': 1.0, 'q02': 2.380000114440918, 'q25': 8.0, 'median': 16.0, 'q75': 22.25, 'q98': 30.0, 'max': 30.0, 'avg': 16.125, 'sd': 8.492003440856934}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-09T04:00:00Z', 'local': '2022-04-09T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-10T03:00:00Z', 'local': '2022-04-10T00:00:00-03:00'}}"
9.25,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-10T03:00:00Z', 'local': '2022-04-10T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-11T03:00:00Z', 'local': '2022-04-11T00:00:00-03:00'}}",,"{'min': 7.0, 'q02': 7.0, 'q25': 7.0, 'median': 9.5, 'q75': 11.0, 'q98': 12.539999961853027, 'max': 13.0, 'avg': 9.25, 'sd': 1.847442388534546}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-10T04:00:00Z', 'local': '2022-04-10T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-11T03:00:00Z', 'local': '2022-04-11T00:00:00-03:00'}}"
11.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-11T03:00:00Z', 'local': '2022-04-11T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-12T03:00:00Z', 'local': '2022-04-12T00:00:00-03:00'}}",,"{'min': 0.0, 'q02': 0.46000000834465027, 'q25': 6.75, 'median': 9.5, 'q75': 15.5, 'q98': 24.15999984741211, 'max': 26.0, 'avg': 11.083333015441895, 'sd': 7.052083492279053}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-11T04:00:00Z', 'local': '2022-04-11T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-12T03:00:00Z', 'local': '2022-04-12T00:00:00-03:00'}}"
17.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-12T03:00:00Z', 'local': '2022-04-12T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-13T03:00:00Z', 'local': '2022-04-13T00:00:00-03:00'}}",,"{'min': 8.0, 'q02': 8.920000076293945, 'q25': 13.75, 'median': 17.0, 'q75': 20.5, 'q98': 28.6200008392334, 'max': 30.0, 'avg': 17.45833396911621, 'sd': 5.679705619812012}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-12T04:00:00Z', 'local': '2022-04-12T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-13T03:00:00Z', 'local': '2022-04-13T00:00:00-03:00'}}"
14.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-13T03:00:00Z', 'local': '2022-04-13T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-14T03:00:00Z', 'local': '2022-04-14T00:00:00-03:00'}}",,"{'min': 4.0, 'q02': 4.920000076293945, 'q25': 9.0, 'median': 11.5, 'q75': 19.0, 'q98': 29.0, 'max': 29.0, 'avg': 13.958333015441895, 'sd': 7.7598700523376465}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-13T04:00:00Z', 'local': '2022-04-13T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-14T03:00:00Z', 'local': '2022-04-14T00:00:00-03:00'}}"
4.38,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-14T03:00:00Z', 'local': '2022-04-14T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-15T03:00:00Z', 'local': '2022-04-15T00:00:00-03:00'}}",,"{'min': 1.0, 'q02': 1.0, 'q25': 1.75, 'median': 4.5, 'q75': 6.25, 'q98': 9.0, 'max': 9.0, 'avg': 4.375, 'sd': 2.7789974212646484}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-14T04:00:00Z', 'local': '2022-04-14T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-15T03:00:00Z', 'local': '2022-04-15T00:00:00-03:00'}}"
4.75,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-15T03:00:00Z', 'local': '2022-04-15T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-16T03:00:00Z', 'local': '2022-04-16T00:00:00-03:00'}}",,"{'min': 0.0, 'q02': 0.0, 'q25': 2.0, 'median': 4.0, 'q75': 7.0, 'q98': 12.079999923706055, 'max': 13.0, 'avg': 4.75, 'sd': 3.5904462337493896}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-15T04:00:00Z', 'local': '2022-04-15T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-16T03:00:00Z', 'local': '2022-04-16T00:00:00-03:00'}}"
5.17,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-16T03:00:00Z', 'local': '2022-04-16T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-17T03:00:00Z', 'local': '2022-04-17T00:00:00-03:00'}}",,"{'min': 0.0, 'q02': 0.0, 'q25': 2.75, 'median': 4.0, 'q75': 6.25, 'q98': 16.700000762939453, 'max': 19.0, 'avg': 5.166666507720947, 'sd': 4.678040027618408}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-16T04:00:00Z', 'local': '2022-04-16T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-17T03:00:00Z', 'local': '2022-04-17T00:00:00-03:00'}}"
4.75,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-17T03:00:00Z', 'local': '2022-04-17T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-18T03:00:00Z', 'local': '2022-04-18T00:00:00-03:00'}}",,"{'min': 0.0, 'q02': 0.0, 'q25': 2.0, 'median': 2.5, 'q75': 6.25, 'q98': 16.780000686645508, 'max': 20.0, 'avg': 4.75, 'sd': 4.901197910308838}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-17T04:00:00Z', 'local': '2022-04-17T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-18T03:00:00Z', 'local': '2022-04-18T00:00:00-03:00'}}"
6.75,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-18T03:00:00Z', 'local': '2022-04-18T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-19T03:00:00Z', 'local': '2022-04-19T00:00:00-03:00'}}",,"{'min': 1.0, 'q02': 1.0, 'q25': 3.0, 'median': 6.0, 'q75': 8.25, 'q98': 17.079999923706055, 'max': 18.0, 'avg': 6.75, 'sd': 4.757145881652832}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-18T04:00:00Z', 'local': '2022-04-18T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-19T03:00:00Z', 'local': '2022-04-19T00:00:00-03:00'}}"
10.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-19T03:00:00Z', 'local': '2022-04-19T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-20T03:00:00Z', 'local': '2022-04-20T00:00:00-03:00'}}",,"{'min': 0.0, 'q02': 0.46000000834465027, 'q25': 5.0, 'median': 9.5, 'q75': 18.0, 'q98': 29.079999923706055, 'max': 30.0, 'avg': 10.75, 'sd': 8.13607120513916}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-19T04:00:00Z', 'local': '2022-04-19T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-20T03:00:00Z', 'local': '2022-04-20T00:00:00-03:00'}}"
14.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-20T03:00:00Z', 'local': '2022-04-20T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-21T03:00:00Z', 'local': '2022-04-21T00:00:00-03:00'}}",,"{'min': 2.0, 'q02': 2.4600000381469727, 'q25': 9.75, 'median': 13.0, 'q75': 21.25, 'q98': 28.6200008392334, 'max': 30.0, 'avg': 14.791666984558105, 'sd': 7.689513683319092}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-20T04:00:00Z', 'local': '2022-04-20T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-21T03:00:00Z', 'local': '2022-04-21T00:00:00-03:00'}}"
15.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-21T03:00:00Z', 'local': '2022-04-21T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-22T03:00:00Z', 'local': '2022-04-22T00:00:00-03:00'}}",,"{'min': 4.0, 'q02': 4.0, 'q25': 10.25, 'median': 14.0, 'q75': 18.5, 'q98': 34.08000183105469, 'max': 35.0, 'avg': 14.958333015441895, 'sd': 8.002603530883789}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-21T04:00:00Z', 'local': '2022-04-21T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-22T03:00:00Z', 'local': '2022-04-22T00:00:00-03:00'}}"
31.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-22T03:00:00Z', 'local': '2022-04-22T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-23T03:00:00Z', 'local': '2022-04-23T00:00:00-03:00'}}",,"{'min': 13.0, 'q02': 13.460000038146973, 'q25': 23.5, 'median': 33.0, 'q75': 38.5, 'q98': 52.15999984741211, 'max': 54.0, 'avg': 31.625, 'sd': 11.52242660522461}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-22T04:00:00Z', 'local': '2022-04-22T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-23T03:00:00Z', 'local': '2022-04-23T00:00:00-03:00'}}"
14.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-23T03:00:00Z', 'local': '2022-04-23T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-24T03:00:00Z', 'local': '2022-04-24T00:00:00-03:00'}}",,"{'min': 2.0, 'q02': 2.4600000381469727, 'q25': 8.0, 'median': 15.5, 'q75': 17.25, 'q98': 34.779998779296875, 'max': 38.0, 'avg': 14.541666984558105, 'sd': 8.762465476989746}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-23T04:00:00Z', 'local': '2022-04-23T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-24T03:00:00Z', 'local': '2022-04-24T00:00:00-03:00'}}"
16.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-24T03:00:00Z', 'local': '2022-04-24T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-25T03:00:00Z', 'local': '2022-04-25T00:00:00-03:00'}}",,"{'min': 7.0, 'q02': 7.920000076293945, 'q25': 11.75, 'median': 14.5, 'q75': 22.25, 'q98': 28.0, 'max': 28.0, 'avg': 16.91666603088379, 'sd': 6.412736415863037}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-24T04:00:00Z', 'local': '2022-04-24T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-25T03:00:00Z', 'local': '2022-04-25T00:00:00-03:00'}}"
14.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-25T03:00:00Z', 'local': '2022-04-25T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-26T03:00:00Z', 'local': '2022-04-26T00:00:00-03:00'}}",,"{'min': 0.0, 'q02': 0.9200000166893005, 'q25': 8.0, 'median': 12.5, 'q75': 21.25, 'q98': 28.079999923706055, 'max': 29.0, 'avg': 14.333333015441895, 'sd': 7.8555803298950195}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-25T04:00:00Z', 'local': '2022-04-25T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-26T03:00:00Z', 'local': '2022-04-26T00:00:00-03:00'}}"
18.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-26T03:00:00Z', 'local': '2022-04-26T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-27T03:00:00Z', 'local': '2022-04-27T00:00:00-03:00'}}",,"{'min': 6.0, 'q02': 6.400000095367432, 'q25': 15.0, 'median': 19.0, 'q75': 21.0, 'q98': 34.20000076293945, 'max': 37.0, 'avg': 18.4761905670166, 'sd': 7.277493000030518}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2022-04-26T04:00:00Z', 'local': '2022-04-26T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-27T00:00:00Z', 'local': '2022-04-26T21:00:00-03:00'}}"
43.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-27T03:00:00Z', 'local': '2022-04-27T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-28T03:00:00Z', 'local': '2022-04-28T00:00:00-03:00'}}",,"{'min': 41.0, 'q02': 41.0, 'q25': 41.0, 'median': 41.0, 'q75': 44.0, 'q98': 46.7599983215332, 'max': 47.0, 'avg': 43.0, 'sd': 3.464101552963257}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 3, 'observedInterval': '03:00:00', 'percentComplete': 13.0, 'percentCoverage': 13.0, 'datetimeFrom': {'utc': '2022-04-28T01:00:00Z', 'local': '2022-04-27T22:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-28T03:00:00Z', 'local': '2022-04-28T00:00:00-03:00'}}"
25.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-28T03:00:00Z', 'local': '2022-04-28T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-29T03:00:00Z', 'local': '2022-04-29T00:00:00-03:00'}}",,"{'min': 2.0, 'q02': 3.380000114440918, 'q25': 12.0, 'median': 23.5, 'q75': 40.25, 'q98': 52.400001525878906, 'max': 57.0, 'avg': 25.16666603088379, 'sd': 16.287275314331055}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-28T04:00:00Z', 'local': '2022-04-28T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-29T03:00:00Z', 'local': '2022-04-29T00:00:00-03:00'}}"
15.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-29T03:00:00Z', 'local': '2022-04-29T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-30T03:00:00Z', 'local': '2022-04-30T00:00:00-03:00'}}",,"{'min': 0.0, 'q02': 0.0, 'q25': 2.0, 'median': 4.0, 'q75': 18.0, 'q98': 58.2400016784668, 'max': 61.0, 'avg': 15.083333015441895, 'sd': 19.724000930786133}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-29T04:00:00Z', 'local': '2022-04-29T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-04-30T03:00:00Z', 'local': '2022-04-30T00:00:00-03:00'}}"
5.83,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-04-30T03:00:00Z', 'local': '2022-04-30T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-05-01T03:00:00Z', 'local': '2022-05-01T00:00:00-03:00'}}",,"{'min': 1.0, 'q02': 1.0, 'q25': 3.0, 'median': 5.5, 'q75': 7.0, 'q98': 15.319999694824219, 'max': 19.0, 'avg': 5.833333492279053, 'sd': 4.018074989318848}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-04-30T04:00:00Z', 'local': '2022-04-30T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-05-01T03:00:00Z', 'local': '2022-05-01T00:00:00-03:00'}}"
9.88,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-05-01T03:00:00Z', 'local': '2022-05-01T00:00:00-03:00'}, 'datetimeTo': {'utc': '2022-05-02T03:00:00Z', 'local': '2022-05-02T00:00:00-03:00'}}",,"{'min': 3.0, 'q02': 3.0, 'q25': 4.75, 'median': 8.5, 'q75': 14.5, 'q98': 21.0, 'max': 21.0, 'avg': 9.875, 'sd': 6.138350486755371}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2022-05-01T04:00:00Z', 'local': '2022-05-01T01:00:00-03:00'}, 'datetimeTo': {'utc': '2022-05-02T03:00:00Z', 'local': '2022-05-02T00:00:00-03:00'}}"
