value,flagInfo,parameter,period,coordinates,summary,coverage
27.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2020-12-26T15:00:00Z', 'local': '2020-12-27T00:00:00+09:00'}, 'datetimeTo': {'utc': '2020-12-27T15:00:00Z', 'local': '2020-12-28T00:00:00+09:00'}}",,"{'min': 19.299999237060547, 'q02': 19.34600067138672, 'q25': 22.950000762939453, 'median': 27.149999618530273, 'q75': 33.70000076293945, 'q98': 35.108001708984375, 'max': 35.20000076293945, 'avg': 27.883333206176758, 'sd': 5.782933235168457}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2020-12-26T16:00:00Z', 'local': '2020-12-27T01:00:00+09:00'}, 'datetimeTo': {'utc': '2020-12-27T15:00:00Z', 'local': '2020-12-28T00:00:00+09:00'}}"
30.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2020-12-27T15:00:00Z', 'local': '2020-12-28T00:00:00+09:00'}, 'datetimeTo': {'utc': '2020-12-28T15:00:00Z', 'local': '2020-12-29T00:00:00+09:00'}}",,"{'min': 20.100000381469727, 'q02': 21.01799964904785, 'q25': 24.075000762939453, 'median': 31.5, 'q75': 36.29999923706055, 'q98': 39.944000244140625, 'max': 41.099998474121094, 'avg': 30.688888549804688, 'sd': 6.457452297210693}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 18, 'observedInterval': '18:00:00', 'percentComplete': 75.0, 'percentCoverage': 75.0, 'datetimeFrom': {'utc': '2020-12-27T16:00:00Z', 'local': '2020-12-28T01:00:00+09:00'}, 'datetimeTo': {'utc': '2020-12-28T15:00:00Z', 'local': '2020-12-29T00:00:00+09:00'}}"
33.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2020-12-28T15:00:00Z', 'local': '2020-12-29T00:00:00+09:00'}, 'datetimeTo': {'utc': '2020-12-29T15:00:00Z', 'local': '2020-12-30T00:00:00+09:00'}}",,"{'min': 13.199999809265137, 'q02': 13.288000106811523, 'q25': 22.75, 'median': 37.5, 'q75': 42.599998474121094, 'q98': 46.20000076293945, 'max': 46.20000076293945, 'avg': 33.434783935546875, 'sd': 12.148648262023926}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 23, 'observedInterval': '23:00:00', 'percentComplete': 96.0, 'percentCoverage': 96.0, 'datetimeFrom': {'utc': '2020-12-28T16:00:00Z', 'local': '2020-12-29T01:00:00+09:00'}, 'datetimeTo': {'utc': '2020-12-29T15:00:00Z', 'local': '2020-12-30T00:00:00+09:00'}}"
7.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2020-12-29T15:00:00Z', 'local': '2020-12-30T00:00:00+09:00'}, 'datetimeTo': {'utc': '2020-12-30T15:00:00Z', 'local': '2020-12-31T00:00:00+09:00'}}",,"{'min': 4.099999904632568, 'q02': 4.283999919891357, 'q25': 5.324999809265137, 'median': 6.099999904632568, 'q75': 6.974999904632568, 'q98': 15.470000267028809, 'max': 15.699999809265137, 'avg': 7.204166889190674, 'sd': 3.285869598388672}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2020-12-29T16:00:00Z', 'local': '2020-12-30T01:00:00+09:00'}, 'datetimeTo': {'utc': '2020-12-30T15:00:00Z', 'local': '2020-12-31T00:00:00+09:00'}}"
6.17,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2020-12-30T15:00:00Z', 'local': '2020-12-31T00:00:00+09:00'}, 'datetimeTo': {'utc': '2020-12-31T15:00:00Z', 'local': '2021-01-01T00:00:00+09:00'}}",,"{'min': 4.5, 'q02': 4.5, 'q25': 5.125, 'median': 5.75, 'q75': 7.0, 'q98': 9.039999961853027, 'max': 9.5, 'avg': 6.166666507720947, 'sd': 1.370390772819519}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2020-12-30T16:00:00Z', 'local': '2020-12-31T01:00:00+09:00'}, 'datetimeTo': {'utc': '2020-12-31T15:00:00Z', 'local': '2021-01-01T00:00:00+09:00'}}"
8.53,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2020-12-31T15:00:00Z', 'local': '2021-01-01T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-01T15:00:00Z', 'local': '2021-01-02T00:00:00+09:00'}}",,"{'min': 6.699999809265137, 'q02': 6.8379998207092285, 'q25': 7.300000190734863, 'median': 8.649999618530273, 'q75': 9.324999809265137, 'q98': 10.616000175476074, 'max': 10.800000190734863, 'avg': 8.529166221618652, 'sd': 1.174170970916748}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2020-12-31T16:00:00Z', 'local': '2021-01-01T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-01T15:00:00Z', 'local': '2021-01-02T00:00:00+09:00'}}"
6.03,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-01T15:00:00Z', 'local': '2021-01-02T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-02T15:00:00Z', 'local': '2021-01-03T00:00:00+09:00'}}",,"{'min': 3.9000000953674316, 'q02': 3.946000099182129, 'q25': 4.599999904632568, 'median': 6.25, 'q75': 7.324999809265137, 'q98': 8.154000282287598, 'max': 8.199999809265137, 'avg': 6.025000095367432, 'sd': 1.4519102573394775}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-01T16:00:00Z', 'local': '2021-01-02T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-02T15:00:00Z', 'local': '2021-01-03T00:00:00+09:00'}}"
7.44,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-02T15:00:00Z', 'local': '2021-01-03T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-03T15:00:00Z', 'local': '2021-01-04T00:00:00+09:00'}}",,"{'min': 4.599999904632568, 'q02': 4.599999904632568, 'q25': 6.5, 'median': 7.050000190734863, 'q75': 8.800000190734863, 'q98': 10.154000282287598, 'max': 10.199999809265137, 'avg': 7.4375, 'sd': 1.61105215549469}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-02T16:00:00Z', 'local': '2021-01-03T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-03T15:00:00Z', 'local': '2021-01-04T00:00:00+09:00'}}"
11.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-03T15:00:00Z', 'local': '2021-01-04T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-04T15:00:00Z', 'local': '2021-01-05T00:00:00+09:00'}}",,"{'min': 9.699999809265137, 'q02': 9.838000297546387, 'q25': 10.5, 'median': 11.25, 'q75': 12.625, 'q98': 15.661999702453613, 'max': 15.800000190734863, 'avg': 11.895833015441895, 'sd': 1.8592844009399414}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-03T16:00:00Z', 'local': '2021-01-04T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-04T15:00:00Z', 'local': '2021-01-05T00:00:00+09:00'}}"
9.28,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-04T15:00:00Z', 'local': '2021-01-05T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-05T15:00:00Z', 'local': '2021-01-06T00:00:00+09:00'}}",,"{'min': 3.0999999046325684, 'q02': 3.1459999084472656, 'q25': 4.175000190734863, 'median': 6.199999809265137, 'q75': 13.274999618530273, 'q98': 21.323999404907227, 'max': 21.600000381469727, 'avg': 9.283333778381348, 'sd': 6.337992191314697}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-04T16:00:00Z', 'local': '2021-01-05T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-05T15:00:00Z', 'local': '2021-01-06T00:00:00+09:00'}}"
7.02,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-05T15:00:00Z', 'local': '2021-01-06T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-06T15:00:00Z', 'local': '2021-01-07T00:00:00+09:00'}}",,"{'min': 4.900000095367432, 'q02': 4.992000102996826, 'q25': 6.074999809265137, 'median': 6.599999904632568, 'q75': 7.625, 'q98': 10.161999702453613, 'max': 10.300000190734863, 'avg': 7.020833492279053, 'sd': 1.5401804447174072}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-05T16:00:00Z', 'local': '2021-01-06T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-06T15:00:00Z', 'local': '2021-01-07T00:00:00+09:00'}}"
7.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-06T15:00:00Z', 'local': '2021-01-07T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-07T15:00:00Z', 'local': '2021-01-08T00:00:00+09:00'}}",,"{'min': 4.400000095367432, 'q02': 4.630000114440918, 'q25': 6.0, 'median': 6.949999809265137, 'q75': 7.724999904632568, 'q98': 10.239999771118164, 'max': 10.699999809265137, 'avg': 7.004166603088379, 'sd': 1.494476556777954}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-06T16:00:00Z', 'local': '2021-01-07T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-07T15:00:00Z', 'local': '2021-01-08T00:00:00+09:00'}}"
5.75,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-07T15:00:00Z', 'local': '2021-01-08T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-08T15:00:00Z', 'local': '2021-01-09T00:00:00+09:00'}}",,"{'min': 3.5999999046325684, 'q02': 3.5999999046325684, 'q25': 4.949999809265137, 'median': 5.800000190734863, 'q75': 6.625, 'q98': 7.6539998054504395, 'max': 7.699999809265137, 'avg': 5.75, 'sd': 1.2318243980407715}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-07T16:00:00Z', 'local': '2021-01-08T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-08T15:00:00Z', 'local': '2021-01-09T00:00:00+09:00'}}"
7.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-08T15:00:00Z', 'local': '2021-01-09T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-09T15:00:00Z', 'local': '2021-01-10T00:00:00+09:00'}}",,"{'min': 5.5, 'q02': 5.546000003814697, 'q25': 7.074999809265137, 'median': 8.149999618530273, 'q75': 8.550000190734863, 'q98': 9.362000465393066, 'max': 9.5, 'avg': 7.795833110809326, 'sd': 1.1418821811676025}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-08T16:00:00Z', 'local': '2021-01-09T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-09T15:00:00Z', 'local': '2021-01-10T00:00:00+09:00'}}"
11.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-09T15:00:00Z', 'local': '2021-01-10T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-10T15:00:00Z', 'local': '2021-01-11T00:00:00+09:00'}}",,"{'min': 7.599999904632568, 'q02': 8.795999526977539, 'q25': 10.850000381469727, 'median': 11.399999618530273, 'q75': 12.5, 'q98': 15.869999885559082, 'max': 16.100000381469727, 'avg': 11.766666412353516, 'sd': 1.848305106163025}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-09T16:00:00Z', 'local': '2021-01-10T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-10T15:00:00Z', 'local': '2021-01-11T00:00:00+09:00'}}"
19.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-10T15:00:00Z', 'local': '2021-01-11T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-11T15:00:00Z', 'local': '2021-01-12T00:00:00+09:00'}}",,"{'min': 15.100000381469727, 'q02': 15.744000434875488, 'q25': 17.649999618530273, 'median': 18.549999237060547, 'q75': 20.399999618530273, 'q98': 23.577999114990234, 'max': 23.899999618530273, 'avg': 19.049999237060547, 'sd': 2.161722421646118}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-10T16:00:00Z', 'local': '2021-01-11T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-11T15:00:00Z', 'local': '2021-01-12T00:00:00+09:00'}}"
28.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-11T15:00:00Z', 'local': '2021-01-12T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-12T15:00:00Z', 'local': '2021-01-13T00:00:00+09:00'}}",,"{'min': 21.600000381469727, 'q02': 22.229999542236328, 'q25': 24.899999618530273, 'median': 28.850000381469727, 'q75': 31.524999618530273, 'q98': 36.11000061035156, 'max': 37.099998474121094, 'avg': 28.53125, 'sd': 4.357020378112793}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 16, 'observedInterval': '16:00:00', 'percentComplete': 67.0, 'percentCoverage': 67.0, 'datetimeFrom': {'utc': '2021-01-11T16:00:00Z', 'local': '2021-01-12T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-12T07:00:00Z', 'local': '2021-01-12T16:00:00+09:00'}}"
23.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-12T15:00:00Z', 'local': '2021-01-13T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-13T15:00:00Z', 'local': '2021-01-14T00:00:00+09:00'}}",,"{'min': 17.5, 'q02': 17.59000015258789, 'q25': 18.299999237060547, 'median': 22.600000381469727, 'q75': 26.25, 'q98': 33.540000915527344, 'max': 33.900001525878906, 'avg': 23.456249237060547, 'sd': 5.640681743621826}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 16, 'observedInterval': '16:00:00', 'percentComplete': 67.0, 'percentCoverage': 67.0, 'datetimeFrom': {'utc': '2021-01-13T00:00:00Z', 'local': '2021-01-13T09:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-13T15:00:00Z', 'local': '2021-01-14T00:00:00+09:00'}}"
13.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-13T15:00:00Z', 'local': '2021-01-14T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-14T15:00:00Z', 'local': '2021-01-15T00:00:00+09:00'}}",,"{'min': 9.399999618530273, 'q02': 9.630000114440918, 'q25': 10.899999618530273, 'median': 11.649999618530273, 'q75': 15.699999809265137, 'q98': 17.95400047302246, 'max': 18.0, 'avg': 13.033333778381348, 'sd': 2.7627439498901367}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-13T16:00:00Z', 'local': '2021-01-14T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-14T15:00:00Z', 'local': '2021-01-15T00:00:00+09:00'}}"
19.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-14T15:00:00Z', 'local': '2021-01-15T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-15T15:00:00Z', 'local': '2021-01-16T00:00:00+09:00'}}",,"{'min': 10.699999809265137, 'q02': 10.746000289916992, 'q25': 11.899999618530273, 'median': 13.699999809265137, 'q75': 26.649999618530273, 'q98': 44.262001037597656, 'max': 46.70000076293945, 'avg': 19.77083396911621, 'sd': 10.400480270385742}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-14T16:00:00Z', 'local': '2021-01-15T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-15T15:00:00Z', 'local': '2021-01-16T00:00:00+09:00'}}"
21.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-15T15:00:00Z', 'local': '2021-01-16T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-16T15:00:00Z', 'local': '2021-01-17T00:00:00+09:00'}}",,"{'min': 5.099999904632568, 'q02': 5.697999954223633, 'q25': 10.225000381469727, 'median': 19.799999237060547, 'q75': 34.70000076293945, 'q98': 37.231998443603516, 'max': 37.599998474121094, 'avg': 21.47916603088379, 'sd': 11.747746467590332}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-15T16:00:00Z', 'local': '2021-01-16T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-16T15:00:00Z', 'local': '2021-01-17T00:00:00+09:00'}}"
7.11,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-16T15:00:00Z', 'local': '2021-01-17T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-17T15:00:00Z', 'local': '2021-01-18T00:00:00+09:00'}}",,"{'min': 4.699999809265137, 'q02': 4.920000076293945, 'q25': 5.75, 'median': 7.400000095367432, 'q75': 8.0, 'q98': 9.715999603271484, 'max': 10.199999809265137, 'avg': 7.1086955070495605, 'sd': 1.4637787342071533}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 23, 'observedInterval': '23:00:00', 'percentComplete': 96.0, 'percentCoverage': 96.0, 'datetimeFrom': {'utc': '2021-01-16T16:00:00Z', 'local': '2021-01-17T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-17T15:00:00Z', 'local': '2021-01-18T00:00:00+09:00'}}"
11.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-17T15:00:00Z', 'local': '2021-01-18T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-18T15:00:00Z', 'local': '2021-01-19T00:00:00+09:00'}}",,"{'min': 3.700000047683716, 'q02': 3.8380000591278076, 'q25': 5.849999904632568, 'median': 7.900000095367432, 'q75': 16.399999618530273, 'q98': 28.989999771118164, 'max': 30.600000381469727, 'avg': 11.024999618530273, 'sd': 7.4712347984313965}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-17T16:00:00Z', 'local': '2021-01-18T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-18T15:00:00Z', 'local': '2021-01-19T00:00:00+09:00'}}"
6.97,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-18T15:00:00Z', 'local': '2021-01-19T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-19T15:00:00Z', 'local': '2021-01-20T00:00:00+09:00'}}",,"{'min': 4.599999904632568, 'q02': 4.783999919891357, 'q25': 5.599999904632568, 'median': 6.199999809265137, 'q75': 7.75, 'q98': 10.661999702453613, 'max': 10.800000190734863, 'avg': 6.9708333015441895, 'sd': 1.9612505435943604}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-18T16:00:00Z', 'local': '2021-01-19T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-19T15:00:00Z', 'local': '2021-01-20T00:00:00+09:00'}}"
11.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-19T15:00:00Z', 'local': '2021-01-20T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-20T15:00:00Z', 'local': '2021-01-21T00:00:00+09:00'}}",,"{'min': 8.800000190734863, 'q02': 8.800000190734863, 'q25': 9.824999809265137, 'median': 11.850000381469727, 'q75': 14.425000190734863, 'q98': 16.0939998626709, 'max': 16.600000381469727, 'avg': 11.945833206176758, 'sd': 2.4932916164398193}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2021-01-19T16:00:00Z', 'local': '2021-01-20T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-20T15:00:00Z', 'local': '2021-01-21T00:00:00+09:00'}}"
15.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-20T15:00:00Z', 'local': '2021-01-21T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-21T15:00:00Z', 'local': '2021-01-22T00:00:00+09:00'}}",,"{'min': 13.399999618530273, 'q02': 13.479999542236328, 'q25': 13.800000190734863, 'median': 15.199999809265137, 'q75': 15.899999618530273, 'q98': 19.68000030517578, 'max': 19.799999237060547, 'avg': 15.409523963928223, 'sd': 1.9240334033966064}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2021-01-20T16:00:00Z', 'local': '2021-01-21T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-21T15:00:00Z', 'local': '2021-01-22T00:00:00+09:00'}}"
19.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-21T15:00:00Z', 'local': '2021-01-22T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-22T15:00:00Z', 'local': '2021-01-23T00:00:00+09:00'}}",,"{'min': 14.600000381469727, 'q02': 14.62399959564209, 'q25': 14.899999618530273, 'median': 15.199999809265137, 'q75': 21.350000381469727, 'q98': 27.007999420166016, 'max': 27.5, 'avg': 19.100000381469727, 'sd': 7.280796527862549}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 3, 'observedInterval': '03:00:00', 'percentComplete': 13.0, 'percentCoverage': 13.0, 'datetimeFrom': {'utc': '2021-01-21T16:00:00Z', 'local': '2021-01-22T01:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-22T07:00:00Z', 'local': '2021-01-22T16:00:00+09:00'}}"
2.83,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-01-22T15:00:00Z', 'local': '2021-01-23T00:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-23T15:00:00Z', 'local': '2021-01-24T00:00:00+09:00'}}",,"{'min': 0.8999999761581421, 'q02': 0.9440000057220459, 'q25': 1.399999976158142, 'median': 1.7999999523162842, 'q75': 2.9000000953674316, 'q98': 10.47599983215332, 'max': 11.399999618530273, 'avg': 2.82608699798584, 'sd': 2.6231863498687744}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 23, 'observedInterval': '23:00:00', 'percentComplete': 96.0, 'percentCoverage': 96.0, 'datetimeFrom': {'utc': '2021-01-22T17:00:00Z', 'local': '2021-01-23T02:00:00+09:00'}, 'datetimeTo': {'utc': '2021-01-23T15:00:00Z', 'local': '2021-01-24T00:00:00+09:00'}}"
