date,city,pm25
2018-11-05,Paris,9.959722201029459
2018-11-06,Paris,8.563888867696127
2018-11-07,Paris,11.51901117960612
2018-11-08,Paris,14.152083396911621
2018-11-09,Paris,7.292023658752441
2018-11-10,Paris,8.409239133199057
2018-11-11,Paris,11.640277862548828
2018-11-12,Paris,12.840277671813965
2018-11-13,Paris,19.100000381469727
2018-11-14,Paris,16.111594518025715
2018-11-15,Paris,13.357671737670898
2018-11-16,Paris,24.28074073791504
2018-11-17,Paris,17.766846974690754
2018-11-18,Paris,13.796428362528482
2018-11-19,Paris,19.362132390340168
2018-11-20,Paris,36.63627497355143
2018-11-21,Paris,29.204165776570637
2018-11-22,Paris,30.9472230275472
2018-11-23,Paris,15.836788177490234
2018-11-24,Paris,16.032285690307617
2018-11-25,Paris,23.058333079020183
2018-11-26,Paris,25.066212336222332
2018-11-27,Paris,11.97485383351644
2018-11-28,Paris,11.23864459991455
2018-11-29,Paris,9.866666793823242
2018-11-30,Paris,7.224999825159709
2018-12-01,Paris,5.543055534362793
2018-12-02,Paris,6.191562175750732
2018-12-03,Paris,9.900925954182943
2018-12-04,Paris,16.77347215016683
2018-12-05,Paris,10.001851717631022
2018-12-06,Paris,5.699999968210856
2018-12-07,Paris,8.26111094156901
2018-12-08,Paris,9.150000095367432
2018-12-09,Paris,7.497222423553467
2018-12-11,Paris,18.61946741739909
2018-12-12,Paris,18.468889236450195
2018-12-15,Paris,14.57432746887207
2018-12-16,Paris,13.923809687296549
2018-12-17,Paris,13.339850425720215
2018-12-18,Paris,8.009722232818604
2018-12-19,Paris,7.213425795237224
2018-12-20,Paris,5.586111148198445
2018-12-21,Paris,8.953703880310059
2018-12-22,Paris,11.250000238418579
2018-12-23,Paris,12.418055534362793
2018-12-24,Paris,23.891908009847004
2018-12-25,Paris,30.298611323038738
2018-12-26,Paris,37.50277837117513
2018-12-27,Paris,27.610000610351562
2018-12-28,Paris,35.91527811686198
2018-12-29,Paris,24.45138931274414
2018-12-30,Paris,9.93333355585734
2019-01-01,Paris,8.954999923706055
2019-01-02,Paris,11.773611068725586
2019-01-03,Paris,17.509903271993
2019-01-04,Paris,16.373783747355144
2019-01-05,Paris,23.401389439900715
2019-01-06,Paris,18.729166666666668
2019-01-07,Paris,9.314492543538412
2019-01-08,Paris,8.633333206176758
2019-01-09,Paris,11.128571351369223
2019-01-10,Paris,16.60694408416748
2019-01-11,Paris,14.448148409525553
2019-01-12,Paris,6.533333381017049
2019-01-13,Paris,9.46186113357544
2019-01-14,Paris,12.656944274902344
2019-01-15,Paris,6.833333492279053
2019-01-16,Paris,15.399999618530273
2019-01-17,Paris,26.0014705657959
2019-01-18,Paris,21.994197209676106
2019-01-19,Paris,23.674753189086914
2019-01-20,Paris,43.93919118245443
2019-01-21,Paris,33.28800519307455
2019-01-22,Paris,15.338526725769043
2019-01-23,Paris,40.26039505004883
2019-01-24,Paris,32.75718879699707
2019-01-25,Paris,9.2405846118927
2019-01-26,Paris,7.390489101409912
