value,flagInfo,parameter,period,coordinates,summary,coverage
7.41,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-09T15:00:00Z', 'local': '2025-03-10T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-10T15:00:00Z', 'local': '2025-03-11T00:00:00+09:00'}}",,"{'min': 3.0, 'q02': 3.42, 'q25': 5.25, 'median': 7.0, 'q75': 9.0, 'q98': 12.0, 'max': 12.0, 'avg': 7.409090909090909, 'sd': 2.594115885891999}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-09T16:00:00Z', 'local': '2025-03-10T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-10T13:00:00Z', 'local': '2025-03-10T22:00:00+09:00'}}"
10.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-10T15:00:00Z', 'local': '2025-03-11T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-11T15:00:00Z', 'local': '2025-03-12T00:00:00+09:00'}}",,"{'min': 6.0, 'q02': 6.42, 'q25': 8.25, 'median': 9.0, 'q75': 13.0, 'q98': 15.579999999999998, 'max': 16.0, 'avg': 10.636363636363637, 'sd': 2.8875010541404724}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-10T16:00:00Z', 'local': '2025-03-11T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-11T13:00:00Z', 'local': '2025-03-11T22:00:00+09:00'}}"
20.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-11T15:00:00Z', 'local': '2025-03-12T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-12T15:00:00Z', 'local': '2025-03-13T00:00:00+09:00'}}",,"{'min': 11.0, 'q02': 11.84, 'q25': 19.0, 'median': 20.0, 'q75': 22.75, 'q98': 27.159999999999997, 'max': 28.0, 'avg': 20.045454545454547, 'sd': 3.945790677324897}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-11T16:00:00Z', 'local': '2025-03-12T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-12T13:00:00Z', 'local': '2025-03-12T22:00:00+09:00'}}"
19.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-12T15:00:00Z', 'local': '2025-03-13T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-13T15:00:00Z', 'local': '2025-03-14T00:00:00+09:00'}}",,"{'min': 7.0, 'q02': 7.8, 'q25': 11.0, 'median': 14.0, 'q75': 33.0, 'q98': 38.60000000000001, 'max': 41.0, 'avg': 19.333333333333332, 'sd': 11.092039187333109}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2025-03-12T16:00:00Z', 'local': '2025-03-13T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-13T13:00:00Z', 'local': '2025-03-13T22:00:00+09:00'}}"
8.68,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-13T15:00:00Z', 'local': '2025-03-14T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-14T15:00:00Z', 'local': '2025-03-15T00:00:00+09:00'}}",,"{'min': 3.0, 'q02': 3.84, 'q25': 7.0, 'median': 9.5, 'q75': 10.75, 'q98': 12.579999999999998, 'max': 13.0, 'avg': 8.681818181818182, 'sd': 2.7669196149950137}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-13T16:00:00Z', 'local': '2025-03-14T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-14T13:00:00Z', 'local': '2025-03-14T22:00:00+09:00'}}"
8.05,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-14T15:00:00Z', 'local': '2025-03-15T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-15T15:00:00Z', 'local': '2025-03-16T00:00:00+09:00'}}",,"{'min': 2.0, 'q02': 2.84, 'q25': 6.25, 'median': 8.0, 'q75': 8.0, 'q98': 13.159999999999997, 'max': 14.0, 'avg': 8.045454545454545, 'sd': 2.7856310343870487}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-14T16:00:00Z', 'local': '2025-03-15T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-15T13:00:00Z', 'local': '2025-03-15T22:00:00+09:00'}}"
6.18,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-15T15:00:00Z', 'local': '2025-03-16T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-16T15:00:00Z', 'local': '2025-03-17T00:00:00+09:00'}}",,"{'min': 1.0, 'q02': 1.42, 'q25': 3.0, 'median': 6.0, 'q75': 9.0, 'q98': 11.579999999999998, 'max': 12.0, 'avg': 6.181818181818182, 'sd': 3.51373310687086}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-15T16:00:00Z', 'local': '2025-03-16T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-16T13:00:00Z', 'local': '2025-03-16T22:00:00+09:00'}}"
3.62,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-16T15:00:00Z', 'local': '2025-03-17T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-17T15:00:00Z', 'local': '2025-03-18T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.8, 'q25': 2.0, 'median': 3.0, 'q75': 5.0, 'q98': 7.0, 'max': 7.0, 'avg': 3.619047619047619, 'sd': 2.060975266134712}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2025-03-16T16:00:00Z', 'local': '2025-03-17T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-17T13:00:00Z', 'local': '2025-03-17T22:00:00+09:00'}}"
4.82,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-17T15:00:00Z', 'local': '2025-03-18T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-18T15:00:00Z', 'local': '2025-03-19T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.42, 'q25': 2.25, 'median': 5.0, 'q75': 7.0, 'q98': 10.319999999999993, 'max': 12.0, 'avg': 4.818181818181818, 'sd': 2.822298348043304}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-17T16:00:00Z', 'local': '2025-03-18T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-18T13:00:00Z', 'local': '2025-03-18T22:00:00+09:00'}}"
2.67,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-18T15:00:00Z', 'local': '2025-03-19T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-19T15:00:00Z', 'local': '2025-03-20T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.0, 'q25': 2.0, 'median': 3.0, 'q75': 4.0, 'q98': 5.0, 'max': 5.0, 'avg': 2.6666666666666665, 'sd': 1.4944341180973264}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2025-03-18T16:00:00Z', 'local': '2025-03-19T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-19T13:00:00Z', 'local': '2025-03-19T22:00:00+09:00'}}"
4.67,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-19T15:00:00Z', 'local': '2025-03-20T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-20T15:00:00Z', 'local': '2025-03-21T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.4, 'q25': 2.0, 'median': 5.0, 'q75': 7.0, 'q98': 10.0, 'max': 10.0, 'avg': 4.666666666666667, 'sd': 2.9720924166878344}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2025-03-19T16:00:00Z', 'local': '2025-03-20T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-20T13:00:00Z', 'local': '2025-03-20T22:00:00+09:00'}}"
13.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-20T15:00:00Z', 'local': '2025-03-21T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-21T15:00:00Z', 'local': '2025-03-22T00:00:00+09:00'}}",,"{'min': 5.0, 'q02': 5.76, 'q25': 9.0, 'median': 12.5, 'q75': 18.0, 'q98': 20.0, 'max': 20.0, 'avg': 13.3, 'sd': 4.747298400697302}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 20, 'observedInterval': '20:00:00', 'percentComplete': 83.0, 'percentCoverage': 83.0, 'datetimeFrom': {'utc': '2025-03-20T16:00:00Z', 'local': '2025-03-21T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-21T13:00:00Z', 'local': '2025-03-21T22:00:00+09:00'}}"
16.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-21T15:00:00Z', 'local': '2025-03-22T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-22T15:00:00Z', 'local': '2025-03-23T00:00:00+09:00'}}",,"{'min': 6.0, 'q02': 8.52, 'q25': 15.0, 'median': 16.5, 'q75': 18.75, 'q98': 21.58, 'max': 22.0, 'avg': 16.454545454545453, 'sd': 3.474084637608023}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-21T16:00:00Z', 'local': '2025-03-22T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-22T13:00:00Z', 'local': '2025-03-22T22:00:00+09:00'}}"
16.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-22T15:00:00Z', 'local': '2025-03-23T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-23T15:00:00Z', 'local': '2025-03-24T00:00:00+09:00'}}",,"{'min': 8.0, 'q02': 8.42, 'q25': 11.25, 'median': 16.5, 'q75': 20.0, 'q98': 24.89999999999999, 'max': 27.0, 'avg': 16.0, 'sd': 5.11766315719159}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-22T16:00:00Z', 'local': '2025-03-23T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-23T13:00:00Z', 'local': '2025-03-23T22:00:00+09:00'}}"
15.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-23T15:00:00Z', 'local': '2025-03-24T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-24T15:00:00Z', 'local': '2025-03-25T00:00:00+09:00'}}",,"{'min': 9.0, 'q02': 9.84, 'q25': 13.0, 'median': 16.5, 'q75': 18.0, 'q98': 21.58, 'max': 22.0, 'avg': 15.863636363636363, 'sd': 3.549586891395547}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-23T16:00:00Z', 'local': '2025-03-24T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-24T13:00:00Z', 'local': '2025-03-24T22:00:00+09:00'}}"
24.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-24T15:00:00Z', 'local': '2025-03-25T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-25T15:00:00Z', 'local': '2025-03-26T00:00:00+09:00'}}",,"{'min': 13.0, 'q02': 14.26, 'q25': 23.25, 'median': 26.5, 'q75': 27.0, 'q98': 31.159999999999997, 'max': 32.0, 'avg': 24.5, 'sd': 4.992852033514655}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-24T16:00:00Z', 'local': '2025-03-25T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-25T13:00:00Z', 'local': '2025-03-25T22:00:00+09:00'}}"
26.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-25T15:00:00Z', 'local': '2025-03-26T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-26T15:00:00Z', 'local': '2025-03-27T00:00:00+09:00'}}",,"{'min': 10.0, 'q02': 10.42, 'q25': 21.0, 'median': 22.0, 'q75': 28.75, 'q98': 63.53999999999998, 'max': 69.0, 'avg': 26.863636363636363, 'sd': 14.922962346491571}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-25T16:00:00Z', 'local': '2025-03-26T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-26T13:00:00Z', 'local': '2025-03-26T22:00:00+09:00'}}"
18.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-26T15:00:00Z', 'local': '2025-03-27T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-27T15:00:00Z', 'local': '2025-03-28T00:00:00+09:00'}}",,"{'min': 12.0, 'q02': 12.42, 'q25': 14.0, 'median': 16.5, 'q75': 23.5, 'q98': 28.58, 'max': 29.0, 'avg': 18.5, 'sd': 5.804349764657208}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-26T16:00:00Z', 'local': '2025-03-27T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-27T13:00:00Z', 'local': '2025-03-27T22:00:00+09:00'}}"
8.27,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-27T15:00:00Z', 'local': '2025-03-28T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-28T15:00:00Z', 'local': '2025-03-29T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 1.26, 'q25': 6.0, 'median': 9.0, 'q75': 11.0, 'q98': 13.159999999999997, 'max': 14.0, 'avg': 8.272727272727273, 'sd': 3.6013465495140804}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-27T16:00:00Z', 'local': '2025-03-28T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-28T13:00:00Z', 'local': '2025-03-28T22:00:00+09:00'}}"
3.36,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-28T15:00:00Z', 'local': '2025-03-29T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-29T15:00:00Z', 'local': '2025-03-30T00:00:00+09:00'}}",,"{'min': 1.0, 'q02': 1.0, 'q25': 2.0, 'median': 3.0, 'q75': 4.75, 'q98': 7.0, 'max': 7.0, 'avg': 3.3636363636363638, 'sd': 1.7333000329801542}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-28T16:00:00Z', 'local': '2025-03-29T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-29T13:00:00Z', 'local': '2025-03-29T22:00:00+09:00'}}"
8.33,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-29T15:00:00Z', 'local': '2025-03-30T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-30T15:00:00Z', 'local': '2025-03-31T00:00:00+09:00'}}",,"{'min': 1.0, 'q02': 1.8, 'q25': 6.0, 'median': 7.0, 'q75': 10.0, 'q98': 19.400000000000013, 'max': 23.0, 'avg': 8.333333333333334, 'sd': 4.553387017741116}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2025-03-29T16:00:00Z', 'local': '2025-03-30T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-30T13:00:00Z', 'local': '2025-03-30T22:00:00+09:00'}}"
4.67,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-30T15:00:00Z', 'local': '2025-03-31T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-31T15:00:00Z', 'local': '2025-04-01T00:00:00+09:00'}}",,"{'min': 2.0, 'q02': 2.0, 'q25': 3.0, 'median': 5.0, 'q75': 6.0, 'q98': 8.0, 'max': 8.0, 'avg': 4.666666666666667, 'sd': 1.9578900207451218}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2025-03-30T16:00:00Z', 'local': '2025-03-31T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-03-31T13:00:00Z', 'local': '2025-03-31T22:00:00+09:00'}}"
6.32,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-03-31T15:00:00Z', 'local': '2025-04-01T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-01T15:00:00Z', 'local': '2025-04-02T00:00:00+09:00'}}",,"{'min': 1.0, 'q02': 1.42, 'q25': 3.25, 'median': 7.0, 'q75': 8.75, 'q98': 9.579999999999998, 'max': 10.0, 'avg': 6.318181818181818, 'sd': 2.749655625820451}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-03-31T16:00:00Z', 'local': '2025-04-01T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-01T13:00:00Z', 'local': '2025-04-01T22:00:00+09:00'}}"
1.77,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-04-01T15:00:00Z', 'local': '2025-04-02T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-02T15:00:00Z', 'local': '2025-04-03T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.0, 'q25': 1.0, 'median': 1.0, 'q75': 2.75, 'q98': 5.0, 'max': 5.0, 'avg': 1.7727272727272727, 'sd': 1.5715269548108202}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-04-01T16:00:00Z', 'local': '2025-04-02T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-02T13:00:00Z', 'local': '2025-04-02T22:00:00+09:00'}}"
4.41,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-04-02T15:00:00Z', 'local': '2025-04-03T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-03T15:00:00Z', 'local': '2025-04-04T00:00:00+09:00'}}",,"{'min': 2.0, 'q02': 2.0, 'q25': 4.0, 'median': 4.0, 'q75': 5.0, 'q98': 7.159999999999997, 'max': 8.0, 'avg': 4.409090909090909, 'sd': 1.402687587288227}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-04-02T16:00:00Z', 'local': '2025-04-03T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-03T13:00:00Z', 'local': '2025-04-03T22:00:00+09:00'}}"
7.05,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-04-03T15:00:00Z', 'local': '2025-04-04T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-04T15:00:00Z', 'local': '2025-04-05T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.4, 'q25': 2.0, 'median': 5.0, 'q75': 13.0, 'q98': 18.0, 'max': 18.0, 'avg': 7.0476190476190474, 'sd': 6.264792019502248}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2025-04-03T16:00:00Z', 'local': '2025-04-04T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-04T13:00:00Z', 'local': '2025-04-04T22:00:00+09:00'}}"
7.09,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-04-04T15:00:00Z', 'local': '2025-04-05T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-05T15:00:00Z', 'local': '2025-04-06T00:00:00+09:00'}}",,"{'min': 4.0, 'q02': 4.0, 'q25': 6.0, 'median': 7.0, 'q75': 8.0, 'q98': 10.159999999999997, 'max': 11.0, 'avg': 7.090909090909091, 'sd': 1.7157281089155543}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-04-04T16:00:00Z', 'local': '2025-04-05T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-05T13:00:00Z', 'local': '2025-04-05T22:00:00+09:00'}}"
6.27,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-04-05T15:00:00Z', 'local': '2025-04-06T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-06T15:00:00Z', 'local': '2025-04-07T00:00:00+09:00'}}",,"{'min': 2.0, 'q02': 2.84, 'q25': 5.0, 'median': 6.0, 'q75': 7.0, 'q98': 9.579999999999998, 'max': 10.0, 'avg': 6.2727272727272725, 'sd': 1.7232808737106582}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-04-05T16:00:00Z', 'local': '2025-04-06T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-06T13:00:00Z', 'local': '2025-04-06T22:00:00+09:00'}}"
6.77,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2025-04-06T15:00:00Z', 'local': '2025-04-07T00:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-07T15:00:00Z', 'local': '2025-04-08T00:00:00+09:00'}}",,"{'min': 4.0, 'q02': 4.42, 'q25': 5.0, 'median': 6.5, 'q75': 8.75, 'q98': 10.0, 'max': 10.0, 'avg': 6.7727272727272725, 'sd': 1.9744033018277696}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2025-04-06T16:00:00Z', 'local': '2025-04-07T01:00:00+09:00'}, 'datetimeTo': {'utc': '2025-04-07T13:00:00Z', 'local': '2025-04-07T22:00:00+09:00'}}"
