value,flagInfo,parameter,period,coordinates,summary,coverage
17.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-10T23:00:00Z', 'local': '2022-12-11T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-11T23:00:00Z', 'local': '2022-12-12T00:00:00+01:00'}}",,"{'min': 16.690000534057617, 'q02': 16.704999923706055, 'q25': 16.877500534057617, 'median': 17.065000534057617, 'q75': 17.252500534057617, 'q98': 17.424999237060547, 'max': 17.440000534057617, 'avg': 17.065000534057617, 'sd': 0.5303300619125366}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-11T00:00:00Z', 'local': '2022-12-11T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-11T01:00:00Z', 'local': '2022-12-11T02:00:00+01:00'}}"
16.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-11T23:00:00Z', 'local': '2022-12-12T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-12T23:00:00Z', 'local': '2022-12-13T00:00:00+01:00'}}",,"{'min': 15.40999984741211, 'q02': 15.435799598693848, 'q25': 15.732500076293945, 'median': 16.05500030517578, 'q75': 16.377500534057617, 'q98': 16.6742000579834, 'max': 16.700000762939453, 'avg': 16.05500030517578, 'sd': 0.9121677279472351}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-12T00:00:00Z', 'local': '2022-12-12T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-12T01:00:00Z', 'local': '2022-12-12T02:00:00+01:00'}}"
13.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-12T23:00:00Z', 'local': '2022-12-13T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-13T23:00:00Z', 'local': '2022-12-14T00:00:00+01:00'}}",,"{'min': 13.329999923706055, 'q02': 13.349200248718262, 'q25': 13.569999694824219, 'median': 13.8100004196167, 'q75': 13.84000015258789, 'q98': 13.867600440979004, 'max': 13.869999885559082, 'avg': 13.670000076293945, 'sd': 0.2959729731082916}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 3, 'observedInterval': '03:00:00', 'percentComplete': 13.0, 'percentCoverage': 13.0, 'datetimeFrom': {'utc': '2022-12-13T00:00:00Z', 'local': '2022-12-13T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-13T02:00:00Z', 'local': '2022-12-13T03:00:00+01:00'}}"
21.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-13T23:00:00Z', 'local': '2022-12-14T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-14T23:00:00Z', 'local': '2022-12-15T00:00:00+01:00'}}",,"{'min': 20.479999542236328, 'q02': 20.502399444580078, 'q25': 20.760000228881836, 'median': 21.040000915527344, 'q75': 21.30500030517578, 'q98': 21.548799514770508, 'max': 21.56999969482422, 'avg': 21.030000686645508, 'sd': 0.5450688004493713}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 3, 'observedInterval': '03:00:00', 'percentComplete': 13.0, 'percentCoverage': 13.0, 'datetimeFrom': {'utc': '2022-12-14T00:00:00Z', 'local': '2022-12-14T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-14T02:00:00Z', 'local': '2022-12-14T03:00:00+01:00'}}"
47.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-14T23:00:00Z', 'local': '2022-12-15T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-15T23:00:00Z', 'local': '2022-12-16T00:00:00+01:00'}}",,"{'min': 46.16999816894531, 'q02': 46.20600128173828, 'q25': 46.619998931884766, 'median': 47.06999969482422, 'q75': 47.52000045776367, 'q98': 47.933998107910156, 'max': 47.970001220703125, 'avg': 47.06999969482422, 'sd': 1.2727922201156616}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-15T00:00:00Z', 'local': '2022-12-15T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-15T01:00:00Z', 'local': '2022-12-15T02:00:00+01:00'}}"
42.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-15T23:00:00Z', 'local': '2022-12-16T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-16T23:00:00Z', 'local': '2022-12-17T00:00:00+01:00'}}",,"{'min': 42.619998931884766, 'q02': 42.619998931884766, 'q25': 42.619998931884766, 'median': 42.619998931884766, 'q75': 42.619998931884766, 'q98': 42.619998931884766, 'max': 42.619998931884766, 'avg': 42.619998931884766, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2022-12-16T00:00:00Z', 'local': '2022-12-16T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-16T00:00:00Z', 'local': '2022-12-16T01:00:00+01:00'}}"
37.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-16T23:00:00Z', 'local': '2022-12-17T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-17T23:00:00Z', 'local': '2022-12-18T00:00:00+01:00'}}",,"{'min': 30.110000610351562, 'q02': 30.411800384521484, 'q25': 33.88249969482422, 'median': 37.654998779296875, 'q75': 41.4275016784668, 'q98': 44.89820098876953, 'max': 45.20000076293945, 'avg': 37.654998779296875, 'sd': 10.670241355895996}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-17T00:00:00Z', 'local': '2022-12-17T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-17T01:00:00Z', 'local': '2022-12-17T02:00:00+01:00'}}"
20.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-17T23:00:00Z', 'local': '2022-12-18T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-18T23:00:00Z', 'local': '2022-12-19T00:00:00+01:00'}}",,"{'min': 19.790000915527344, 'q02': 19.80820083618164, 'q25': 20.017499923706055, 'median': 20.2450008392334, 'q75': 20.47249984741211, 'q98': 20.681800842285156, 'max': 20.700000762939453, 'avg': 20.2450008392334, 'sd': 0.6434671878814697}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-18T00:00:00Z', 'local': '2022-12-18T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-18T01:00:00Z', 'local': '2022-12-18T02:00:00+01:00'}}"
21.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-18T23:00:00Z', 'local': '2022-12-19T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-19T23:00:00Z', 'local': '2022-12-20T00:00:00+01:00'}}",,"{'min': 20.639999389648438, 'q02': 20.67639923095703, 'q25': 21.094999313354492, 'median': 21.549999237060547, 'q75': 22.0049991607666, 'q98': 22.423599243164062, 'max': 22.459999084472656, 'avg': 21.549999237060547, 'sd': 1.2869343757629395}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-19T00:00:00Z', 'local': '2022-12-19T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-19T01:00:00Z', 'local': '2022-12-19T02:00:00+01:00'}}"
15.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-19T23:00:00Z', 'local': '2022-12-20T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-20T23:00:00Z', 'local': '2022-12-21T00:00:00+01:00'}}",,"{'min': 15.479999542236328, 'q02': 15.489399909973145, 'q25': 15.59749984741211, 'median': 15.71500015258789, 'q75': 15.832500457763672, 'q98': 15.940600395202637, 'max': 15.949999809265137, 'avg': 15.71500015258789, 'sd': 0.33234018087387085}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-20T00:00:00Z', 'local': '2022-12-20T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-20T01:00:00Z', 'local': '2022-12-20T02:00:00+01:00'}}"
18.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-20T23:00:00Z', 'local': '2022-12-21T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-21T23:00:00Z', 'local': '2022-12-22T00:00:00+01:00'}}",,"{'min': 17.68000030517578, 'q02': 17.707599639892578, 'q25': 18.024999618530273, 'median': 18.3700008392334, 'q75': 18.71500015258789, 'q98': 19.032400131225586, 'max': 19.059999465942383, 'avg': 18.3700008392334, 'sd': 0.9758073687553406}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-21T00:00:00Z', 'local': '2022-12-21T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-21T01:00:00Z', 'local': '2022-12-21T02:00:00+01:00'}}"
15.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-21T23:00:00Z', 'local': '2022-12-22T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-22T23:00:00Z', 'local': '2022-12-23T00:00:00+01:00'}}",,"{'min': 14.289999961853027, 'q02': 14.350799560546875, 'q25': 15.050000190734863, 'median': 15.8100004196167, 'q75': 16.56999969482422, 'q98': 17.26919937133789, 'max': 17.329999923706055, 'avg': 15.8100004196167, 'sd': 2.149604558944702}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-22T00:00:00Z', 'local': '2022-12-22T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-22T01:00:00Z', 'local': '2022-12-22T02:00:00+01:00'}}"
13.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-22T23:00:00Z', 'local': '2022-12-23T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-23T23:00:00Z', 'local': '2022-12-24T00:00:00+01:00'}}",,"{'min': 13.5, 'q02': 13.5, 'q25': 13.5, 'median': 13.5, 'q75': 13.5, 'q98': 13.5, 'max': 13.5, 'avg': 13.5, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2022-12-23T00:00:00Z', 'local': '2022-12-23T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-23T00:00:00Z', 'local': '2022-12-23T01:00:00+01:00'}}"
7.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-23T23:00:00Z', 'local': '2022-12-24T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-24T23:00:00Z', 'local': '2022-12-25T00:00:00+01:00'}}",,"{'min': 7.599999904632568, 'q02': 7.599999904632568, 'q25': 7.599999904632568, 'median': 7.599999904632568, 'q75': 7.599999904632568, 'q98': 7.599999904632568, 'max': 7.599999904632568, 'avg': 7.599999904632568, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2022-12-24T01:00:00Z', 'local': '2022-12-24T02:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-24T01:00:00Z', 'local': '2022-12-24T02:00:00+01:00'}}"
11.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-24T23:00:00Z', 'local': '2022-12-25T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-25T23:00:00Z', 'local': '2022-12-26T00:00:00+01:00'}}",,"{'min': 11.449999809265137, 'q02': 11.451199531555176, 'q25': 11.46500015258789, 'median': 11.479999542236328, 'q75': 11.5, 'q98': 11.518400192260742, 'max': 11.520000457763672, 'avg': 11.483333587646484, 'sd': 0.035118844360113144}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 3, 'observedInterval': '03:00:00', 'percentComplete': 13.0, 'percentCoverage': 13.0, 'datetimeFrom': {'utc': '2022-12-25T00:00:00Z', 'local': '2022-12-25T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-25T02:00:00Z', 'local': '2022-12-25T03:00:00+01:00'}}"
8.26,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-25T23:00:00Z', 'local': '2022-12-26T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-26T23:00:00Z', 'local': '2022-12-27T00:00:00+01:00'}}",,"{'min': 8.260000228881836, 'q02': 8.260000228881836, 'q25': 8.260000228881836, 'median': 8.260000228881836, 'q75': 8.260000228881836, 'q98': 8.260000228881836, 'max': 8.260000228881836, 'avg': 8.260000228881836, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2022-12-26T00:00:00Z', 'local': '2022-12-26T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-26T00:00:00Z', 'local': '2022-12-26T01:00:00+01:00'}}"
5.57,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-26T23:00:00Z', 'local': '2022-12-27T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-27T23:00:00Z', 'local': '2022-12-28T00:00:00+01:00'}}",,"{'min': 5.409999847412109, 'q02': 5.416200160980225, 'q25': 5.487500190734863, 'median': 5.565000057220459, 'q75': 5.642499923706055, 'q98': 5.713799953460693, 'max': 5.71999979019165, 'avg': 5.565000057220459, 'sd': 0.21920309960842133}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-27T00:00:00Z', 'local': '2022-12-27T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-27T01:00:00Z', 'local': '2022-12-27T02:00:00+01:00'}}"
7.39,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-27T23:00:00Z', 'local': '2022-12-28T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-28T23:00:00Z', 'local': '2022-12-29T00:00:00+01:00'}}",,"{'min': 7.139999866485596, 'q02': 7.150000095367432, 'q25': 7.264999866485596, 'median': 7.389999866485596, 'q75': 7.514999866485596, 'q98': 7.630000114440918, 'max': 7.639999866485596, 'avg': 7.389999866485596, 'sd': 0.3535533845424652}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-28T00:00:00Z', 'local': '2022-12-28T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-28T01:00:00Z', 'local': '2022-12-28T02:00:00+01:00'}}"
4.97,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-28T23:00:00Z', 'local': '2022-12-29T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-29T23:00:00Z', 'local': '2022-12-30T00:00:00+01:00'}}",,"{'min': 4.900000095367432, 'q02': 4.902599811553955, 'q25': 4.932499885559082, 'median': 4.965000152587891, 'q75': 4.997499942779541, 'q98': 5.027400016784668, 'max': 5.03000020980835, 'avg': 4.965000152587891, 'sd': 0.09192388504743576}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-29T00:00:00Z', 'local': '2022-12-29T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-29T01:00:00Z', 'local': '2022-12-29T02:00:00+01:00'}}"
3.97,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-29T23:00:00Z', 'local': '2022-12-30T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-30T23:00:00Z', 'local': '2022-12-31T00:00:00+01:00'}}",,"{'min': 3.7699999809265137, 'q02': 3.7781999111175537, 'q25': 3.872499942779541, 'median': 3.9749999046325684, 'q75': 4.077499866485596, 'q98': 4.171800136566162, 'max': 4.179999828338623, 'avg': 3.9749999046325684, 'sd': 0.28991377353668213}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-30T00:00:00Z', 'local': '2022-12-30T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-30T01:00:00Z', 'local': '2022-12-30T02:00:00+01:00'}}"
4.82,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-30T23:00:00Z', 'local': '2022-12-31T00:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-31T23:00:00Z', 'local': '2023-01-01T00:00:00+01:00'}}",,"{'min': 3.7100000381469727, 'q02': 3.754199981689453, 'q25': 4.262499809265137, 'median': 4.815000057220459, 'q75': 5.367499828338623, 'q98': 5.875800132751465, 'max': 5.920000076293945, 'avg': 4.815000057220459, 'sd': 1.5627059936523438}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2022-12-31T00:00:00Z', 'local': '2022-12-31T01:00:00+01:00'}, 'datetimeTo': {'utc': '2022-12-31T01:00:00Z', 'local': '2022-12-31T02:00:00+01:00'}}"
52.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2022-12-31T23:00:00Z', 'local': '2023-01-01T00:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-01T23:00:00Z', 'local': '2023-01-02T00:00:00+01:00'}}",,"{'min': 23.719999313354492, 'q02': 24.87980079650879, 'q25': 38.217498779296875, 'median': 52.71500015258789, 'q75': 67.2125015258789, 'q98': 80.55020141601562, 'max': 81.70999908447266, 'avg': 52.71500015258789, 'sd': 41.005123138427734}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2023-01-01T00:00:00Z', 'local': '2023-01-01T01:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-01T01:00:00Z', 'local': '2023-01-01T02:00:00+01:00'}}"
12.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-01-01T23:00:00Z', 'local': '2023-01-02T00:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-02T23:00:00Z', 'local': '2023-01-03T00:00:00+01:00'}}",,"{'min': 11.15999984741211, 'q02': 11.199600219726562, 'q25': 11.654999732971191, 'median': 12.149999618530273, 'q75': 12.645000457763672, 'q98': 13.1003999710083, 'max': 13.140000343322754, 'avg': 12.149999618530273, 'sd': 1.400071382522583}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2023-01-02T00:00:00Z', 'local': '2023-01-02T01:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-02T01:00:00Z', 'local': '2023-01-02T02:00:00+01:00'}}"
4.47,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-01-02T23:00:00Z', 'local': '2023-01-03T00:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-03T23:00:00Z', 'local': '2023-01-04T00:00:00+01:00'}}",,"{'min': 3.9200000762939453, 'q02': 3.951200008392334, 'q25': 4.309999942779541, 'median': 4.550000190734863, 'q75': 4.712500095367432, 'q98': 4.857399940490723, 'max': 4.869999885559082, 'avg': 4.472499847412109, 'sd': 0.40803390741348267}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 4, 'observedInterval': '04:00:00', 'percentComplete': 17.0, 'percentCoverage': 17.0, 'datetimeFrom': {'utc': '2023-01-03T00:00:00Z', 'local': '2023-01-03T01:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-03T03:00:00Z', 'local': '2023-01-03T04:00:00+01:00'}}"
13.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-01-03T23:00:00Z', 'local': '2023-01-04T00:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-04T23:00:00Z', 'local': '2023-01-05T00:00:00+01:00'}}",,"{'min': 12.020000457763672, 'q02': 12.071200370788574, 'q25': 12.65999984741211, 'median': 13.300000190734863, 'q75': 13.9399995803833, 'q98': 14.528800010681152, 'max': 14.579999923706055, 'avg': 13.300000190734863, 'sd': 1.8101933002471924}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2023-01-04T00:00:00Z', 'local': '2023-01-04T01:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-04T01:00:00Z', 'local': '2023-01-04T02:00:00+01:00'}}"
11.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-01-07T23:00:00Z', 'local': '2023-01-08T00:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-08T23:00:00Z', 'local': '2023-01-09T00:00:00+01:00'}}",,"{'min': 8.510000228881836, 'q02': 8.60200023651123, 'q25': 10.607500076293945, 'median': 11.3100004196167, 'q75': 12.5600004196167, 'q98': 17.25, 'max': 17.25, 'avg': 11.763750076293945, 'sd': 2.1664233207702637}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 24, 'observedInterval': '24:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2023-01-08T00:00:00Z', 'local': '2023-01-08T01:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-08T23:00:00Z', 'local': '2023-01-09T00:00:00+01:00'}}"
13.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-01-08T23:00:00Z', 'local': '2023-01-09T00:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-09T23:00:00Z', 'local': '2023-01-10T00:00:00+01:00'}}",,"{'min': 7.75, 'q02': 8.192000389099121, 'q25': 12.482500076293945, 'median': 14.25, 'q75': 14.90250015258789, 'q98': 15.56760025024414, 'max': 15.630000114440918, 'avg': 13.3100004196167, 'sd': 2.338500499725342}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 14, 'observedInterval': '14:00:00', 'percentComplete': 58.0, 'percentCoverage': 58.0, 'datetimeFrom': {'utc': '2023-01-09T00:00:00Z', 'local': '2023-01-09T01:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-09T13:00:00Z', 'local': '2023-01-09T14:00:00+01:00'}}"
5.19,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-01-09T23:00:00Z', 'local': '2023-01-10T00:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-10T23:00:00Z', 'local': '2023-01-11T00:00:00+01:00'}}",,"{'min': 4.75, 'q02': 4.768400192260742, 'q25': 4.980000019073486, 'median': 5.050000190734863, 'q75': 5.179999828338623, 'q98': 5.9344000816345215, 'max': 6.0, 'avg': 5.191999912261963, 'sd': 0.4778807461261749}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 5, 'observedInterval': '05:00:00', 'percentComplete': 21.0, 'percentCoverage': 21.0, 'datetimeFrom': {'utc': '2023-01-10T00:00:00Z', 'local': '2023-01-10T01:00:00+01:00'}, 'datetimeTo': {'utc': '2023-01-10T04:00:00Z', 'local': '2023-01-10T05:00:00+01:00'}}"
