date,city,country,location,aqi,pm25,aqi_method,source_dataset,raw_row_count
2020-11-14,Los Angeles,USA,"Los Angeles, USA",60.39,15.1391,provided,USA EPA AQS,23
2020-11-14,New York,USA,"New York, USA",42.58,8.3472,provided,USA EPA AQS,36
2020-11-14,Phoenix,USA,"Phoenix, USA",62.25,16.6625,provided,USA EPA AQS,16
2020-11-14,San Francisco,USA,"San Francisco, USA",42.42,7.875,provided,USA EPA AQS,12
2020-11-15,Berlin,Germany,"Berlin, Germany",60.0,16.4,derived_from_pm25,Other Cities PM2.5,1
2020-11-15,Bengaluru,India,"Bengaluru, India",58.0,,provided,India AQI Bulletins,1
2020-11-15,Delhi,India,"Delhi, India",435.0,,provided,India AQI Bulletins,1
2020-11-15,Mumbai,India,"Mumbai, India",148.0,,provided,India AQI Bulletins,1
2020-11-15,Seoul,South Korea,"Seoul, South Korea",86.0,28.5438,derived_from_pm25,Other Cities PM2.5,1
2020-11-15,Boston,USA,"Boston, USA",34.5,6.2143,provided,USA EPA AQS,14
2020-11-15,Chicago,USA,"Chicago, USA",46.6,8.5733,provided,USA EPA AQS,15
2020-11-15,Houston,USA,"Houston, USA",27.5,4.9625,provided,USA EPA AQS,8
2020-11-15,Los Angeles,USA,"Los Angeles, USA",56.88,14.425,provided,USA EPA AQS,16
2020-11-15,New York,USA,"New York, USA",40.2,8.144,provided,USA EPA AQS,25
2020-11-15,Phoenix,USA,"Phoenix, USA",62.0,16.8909,provided,USA EPA AQS,11
2020-11-15,San Francisco,USA,"San Francisco, USA",50.27,9.9364,provided,USA EPA AQS,11
2020-11-16,Berlin,Germany,"Berlin, Germany",20.0,4.8,derived_from_pm25,Other Cities PM2.5,1
2020-11-16,Bengaluru,India,"Bengaluru, India",42.0,,provided,India AQI Bulletins,1
2020-11-16,Delhi,India,"Delhi, India",221.0,,provided,India AQI Bulletins,1
2020-11-16,Mumbai,India,"Mumbai, India",143.0,,provided,India AQI Bulletins,1
2020-11-16,Seoul,South Korea,"Seoul, South Korea",78.0,24.7792,derived_from_pm25,Other Cities PM2.5,1
2020-11-16,Boston,USA,"Boston, USA",18.62,3.3692,provided,USA EPA AQS,13
2020-11-16,Chicago,USA,"Chicago, USA",41.27,8.0467,provided,USA EPA AQS,15
2020-11-16,Houston,USA,"Houston, USA",39.62,7.15,provided,USA EPA AQS,8
2020-11-16,Los Angeles,USA,"Los Angeles, USA",43.94,8.4438,provided,USA EPA AQS,16
2020-11-16,New York,USA,"New York, USA",29.46,5.3167,provided,USA EPA AQS,24
2020-11-16,Phoenix,USA,"Phoenix, USA",48.8,11.99,provided,USA EPA AQS,10
2020-11-16,San Francisco,USA,"San Francisco, USA",52.27,10.1182,provided,USA EPA AQS,11
2020-11-17,Berlin,Germany,"Berlin, Germany",27.0,6.6,derived_from_pm25,Other Cities PM2.5,1
2020-11-17,Bengaluru,India,"Bengaluru, India",43.0,,provided,India AQI Bulletins,1
2020-11-17,Delhi,India,"Delhi, India",171.0,,provided,India AQI Bulletins,1
2020-11-17,Mumbai,India,"Mumbai, India",175.0,,provided,India AQI Bulletins,1
2020-11-17,Seoul,South Korea,"Seoul, South Korea",60.0,16.24,derived_from_pm25,Other Cities PM2.5,1
2020-11-17,Boston,USA,"Boston, USA",31.1,5.7,provided,USA EPA AQS,20
2020-11-17,Chicago,USA,"Chicago, USA",33.09,5.9758,provided,USA EPA AQS,33
2020-11-17,Houston,USA,"Houston, USA",54.62,11.4385,provided,USA EPA AQS,13
2020-11-17,Los Angeles,USA,"Los Angeles, USA",54.36,12.4464,provided,USA EPA AQS,28
2020-11-17,New York,USA,"New York, USA",29.14,5.3027,provided,USA EPA AQS,37
2020-11-17,Phoenix,USA,"Phoenix, USA",55.24,13.6941,provided,USA EPA AQS,17
2020-11-17,San Francisco,USA,"San Francisco, USA",30.0,5.4,provided,USA EPA AQS,12
2020-11-18,Bengaluru,India,"Bengaluru, India",46.0,,provided,India AQI Bulletins,1
2020-11-18,Delhi,India,"Delhi, India",211.0,,provided,India AQI Bulletins,1
2020-11-18,Mumbai,India,"Mumbai, India",167.0,,provided,India AQI Bulletins,1
2020-11-18,Seoul,South Korea,"Seoul, South Korea",28.0,6.68,derived_from_pm25,Other Cities PM2.5,1
2020-11-18,Boston,USA,"Boston, USA",20.73,3.7133,provided,USA EPA AQS,15
2020-11-18,Chicago,USA,"Chicago, USA",31.94,5.7438,provided,USA EPA AQS,16
2020-11-18,Houston,USA,"Houston, USA",61.33,14.5778,provided,USA EPA AQS,9
2020-11-18,Los Angeles,USA,"Los Angeles, USA",49.0,10.3867,provided,USA EPA AQS,15
2020-11-18,New York,USA,"New York, USA",21.04,3.772,provided,USA EPA AQS,25
2020-11-18,Phoenix,USA,"Phoenix, USA",53.0,12.5,provided,USA EPA AQS,10
2020-11-18,San Francisco,USA,"San Francisco, USA",20.91,3.7636,provided,USA EPA AQS,11
2020-11-19,Berlin,Germany,"Berlin, Germany",17.0,4.2,derived_from_pm25,Other Cities PM2.5,1
2020-11-19,Bengaluru,India,"Bengaluru, India",57.0,,provided,India AQI Bulletins,1
2020-11-19,Delhi,India,"Delhi, India",283.0,,provided,India AQI Bulletins,1
2020-11-19,Mumbai,India,"Mumbai, India",144.0,,provided,India AQI Bulletins,1
2020-11-19,Seoul,South Korea,"Seoul, South Korea",38.0,9.1958,derived_from_pm25,Other Cities PM2.5,1
2020-11-19,Boston,USA,"Boston, USA",33.67,6.08,provided,USA EPA AQS,15
2020-11-19,Chicago,USA,"Chicago, USA",40.28,7.2833,provided,USA EPA AQS,18
2020-11-19,Houston,USA,"Houston, USA",41.89,7.5667,provided,USA EPA AQS,9
2020-11-19,Los Angeles,USA,"Los Angeles, USA",53.73,12.04,provided,USA EPA AQS,15
2020-11-19,New York,USA,"New York, USA",31.39,5.6435,provided,USA EPA AQS,23
2020-11-19,Phoenix,USA,"Phoenix, USA",54.27,13.0909,provided,USA EPA AQS,11
2020-11-19,San Francisco,USA,"San Francisco, USA",29.27,5.2455,provided,USA EPA AQS,11
2020-11-20,Berlin,Germany,"Berlin, Germany",57.0,15.0,derived_from_pm25,Other Cities PM2.5,1
2020-11-20,Bengaluru,India,"Bengaluru, India",52.0,,provided,India AQI Bulletins,1
2020-11-20,Delhi,India,"Delhi, India",296.0,,provided,India AQI Bulletins,1
2020-11-20,Mumbai,India,"Mumbai, India",141.0,,provided,India AQI Bulletins,1
2020-11-20,Seoul,South Korea,"Seoul, South Korea",54.0,13.625,derived_from_pm25,Other Cities PM2.5,1
2020-11-20,Boston,USA,"Boston, USA",42.28,7.6389,provided,USA EPA AQS,18
2020-11-20,Chicago,USA,"Chicago, USA",51.21,10.4571,provided,USA EPA AQS,28
2020-11-20,Houston,USA,"Houston, USA",40.82,7.4545,provided,USA EPA AQS,11
2020-11-20,Los Angeles,USA,"Los Angeles, USA",64.86,17.1909,provided,USA EPA AQS,22
2020-11-20,New York,USA,"New York, USA",48.26,9.0686,provided,USA EPA AQS,35
2020-11-20,Phoenix,USA,"Phoenix, USA",54.81,13.3625,provided,USA EPA AQS,16
2020-11-20,San Francisco,USA,"San Francisco, USA",40.08,7.2538,provided,USA EPA AQS,13
2020-11-21,Berlin,Germany,"Berlin, Germany",23.0,5.5,derived_from_pm25,Other Cities PM2.5,1
2020-11-21,Bengaluru,India,"Bengaluru, India",68.0,,provided,India AQI Bulletins,1
2020-11-21,Delhi,India,"Delhi, India",251.0,,provided,India AQI Bulletins,1
2020-11-21,Mumbai,India,"Mumbai, India",160.0,,provided,India AQI Bulletins,1
2020-11-21,Seoul,South Korea,"Seoul, South Korea",47.0,11.1786,derived_from_pm25,Other Cities PM2.5,1
2020-11-21,Boston,USA,"Boston, USA",45.8,8.5,provided,USA EPA AQS,15
2020-11-21,Chicago,USA,"Chicago, USA",47.15,9.25,provided,USA EPA AQS,20
2020-11-21,Houston,USA,"Houston, USA",34.33,6.1778,provided,USA EPA AQS,9
2020-11-21,Los Angeles,USA,"Los Angeles, USA",71.56,21.1375,provided,USA EPA AQS,16
2020-11-21,New York,USA,"New York, USA",55.65,11.5308,provided,USA EPA AQS,26
2020-11-21,Phoenix,USA,"Phoenix, USA",58.45,14.8727,provided,USA EPA AQS,11
2020-11-21,San Francisco,USA,"San Francisco, USA",55.64,11.7727,provided,USA EPA AQS,11
2020-11-22,Berlin,Germany,"Berlin, Germany",32.0,7.6,derived_from_pm25,Other Cities PM2.5,1
2020-11-22,Bengaluru,India,"Bengaluru, India",73.0,,provided,India AQI Bulletins,1
2020-11-22,Delhi,India,"Delhi, India",274.0,,provided,India AQI Bulletins,1
2020-11-22,Mumbai,India,"Mumbai, India",170.0,,provided,India AQI Bulletins,1
2020-11-22,Seoul,South Korea,"Seoul, South Korea",37.0,8.9708,derived_from_pm25,Other Cities PM2.5,1
2020-11-22,Boston,USA,"Boston, USA",26.07,4.6933,provided,USA EPA AQS,15
2020-11-22,Chicago,USA,"Chicago, USA",53.76,11.3294,provided,USA EPA AQS,17
2020-11-22,Houston,USA,"Houston, USA",42.89,7.8,provided,USA EPA AQS,9
2020-11-22,Los Angeles,USA,"Los Angeles, USA",71.73,21.32,provided,USA EPA AQS,15
2020-11-22,New York,USA,"New York, USA",28.59,5.1667,provided,USA EPA AQS,27
2020-11-22,Phoenix,USA,"Phoenix, USA",57.73,14.3,provided,USA EPA AQS,11
2020-11-22,San Francisco,USA,"San Francisco, USA",55.45,12.0091,provided,USA EPA AQS,11
2020-11-23,Berlin,Germany,"Berlin, Germany",31.0,7.4,derived_from_pm25,Other Cities PM2.5,1
2020-11-23,Bengaluru,India,"Bengaluru, India",72.0,,provided,India AQI Bulletins,1
2020-11-23,Delhi,India,"Delhi, India",295.0,,provided,India AQI Bulletins,1
2020-11-23,Mumbai,India,"Mumbai, India",157.0,,provided,India AQI Bulletins,1
2020-11-23,Seoul,South Korea,"Seoul, South Korea",33.0,7.9625,derived_from_pm25,Other Cities PM2.5,1
2020-11-23,Boston,USA,"Boston, USA",22.19,4.0143,provided,USA EPA AQS,21
2020-11-23,Chicago,USA,"Chicago, USA",50.89,9.9143,provided,USA EPA AQS,35
2020-11-23,Houston,USA,"Houston, USA",52.92,10.4,provided,USA EPA AQS,13
2020-11-23,Los Angeles,USA,"Los Angeles, USA",68.46,19.1269,provided,USA EPA AQS,26
2020-11-23,New York,USA,"New York, USA",28.38,5.115,provided,USA EPA AQS,40
2020-11-23,Phoenix,USA,"Phoenix, USA",55.68,13.2737,provided,USA EPA AQS,19
2020-11-23,San Francisco,USA,"San Francisco, USA",33.83,6.1,provided,USA EPA AQS,12
2020-11-24,Berlin,Germany,"Berlin, Germany",61.0,16.7,derived_from_pm25,Other Cities PM2.5,1
2020-11-24,Bengaluru,India,"Bengaluru, India",67.0,,provided,India AQI Bulletins,1
2020-11-24,Delhi,India,"Delhi, India",379.0,,provided,India AQI Bulletins,1
2020-11-24,Mumbai,India,"Mumbai, India",137.0,,provided,India AQI Bulletins,1
2020-11-24,Seoul,South Korea,"Seoul, South Korea",56.0,14.3292,derived_from_pm25,Other Cities PM2.5,1
2020-11-24,Boston,USA,"Boston, USA",20.2,3.6267,provided,USA EPA AQS,15
2020-11-24,Chicago,USA,"Chicago, USA",54.06,11.2944,provided,USA EPA AQS,18
2020-11-24,Houston,USA,"Houston, USA",44.89,8.1667,provided,USA EPA AQS,9
2020-11-24,Los Angeles,USA,"Los Angeles, USA",65.6,17.4933,provided,USA EPA AQS,15
2020-11-24,New York,USA,"New York, USA",31.85,5.7423,provided,USA EPA AQS,26
2020-11-24,Phoenix,USA,"Phoenix, USA",34.9,6.39,provided,USA EPA AQS,10
2020-11-24,San Francisco,USA,"San Francisco, USA",40.6,7.27,provided,USA EPA AQS,10
2020-11-25,Berlin,Germany,"Berlin, Germany",54.0,13.7,derived_from_pm25,Other Cities PM2.5,1
2020-11-25,Bengaluru,India,"Bengaluru, India",84.0,,provided,India AQI Bulletins,1
2020-11-25,Delhi,India,"Delhi, India",413.0,,provided,India AQI Bulletins,1
2020-11-25,Mumbai,India,"Mumbai, India",206.0,,provided,India AQI Bulletins,1
2020-11-25,Seoul,South Korea,"Seoul, South Korea",82.0,27.0458,derived_from_pm25,Other Cities PM2.5,1
2020-11-25,Boston,USA,"Boston, USA",43.67,8.0933,provided,USA EPA AQS,15
2020-11-25,Chicago,USA,"Chicago, USA",39.53,7.1059,provided,USA EPA AQS,17
2020-11-25,Houston,USA,"Houston, USA",36.11,6.5222,provided,USA EPA AQS,9
2020-11-25,Los Angeles,USA,"Los Angeles, USA",70.07,19.4,provided,USA EPA AQS,15
2020-11-25,New York,USA,"New York, USA",37.78,6.8407,provided,USA EPA AQS,27
2020-11-25,Phoenix,USA,"Phoenix, USA",51.6,11.95,provided,USA EPA AQS,10
2020-11-25,San Francisco,USA,"San Francisco, USA",27.4,4.95,provided,USA EPA AQS,10
2020-11-26,Berlin,Germany,"Berlin, Germany",79.0,25.6,derived_from_pm25,Other Cities PM2.5,1
2020-11-26,Bengaluru,India,"Bengaluru, India",44.0,,provided,India AQI Bulletins,1
2020-11-26,Delhi,India,"Delhi, India",302.0,,provided,India AQI Bulletins,1
2020-11-26,Mumbai,India,"Mumbai, India",221.0,,provided,India AQI Bulletins,1
2020-11-26,Seoul,South Korea,"Seoul, South Korea",61.0,17.0417,derived_from_pm25,Other Cities PM2.5,1
2020-11-26,Boston,USA,"Boston, USA",45.11,8.2222,provided,USA EPA AQS,18
2020-11-26,Chicago,USA,"Chicago, USA",40.79,7.3679,provided,USA EPA AQS,28
2020-11-26,Houston,USA,"Houston, USA",51.55,9.9273,provided,USA EPA AQS,11
2020-11-26,Los Angeles,USA,"Los Angeles, USA",58.45,14.8591,provided,USA EPA AQS,22
2020-11-26,New York,USA,"New York, USA",38.3,6.9108,provided,USA EPA AQS,37
2020-11-26,Phoenix,USA,"Phoenix, USA",51.07,11.8571,provided,USA EPA AQS,14
2020-11-26,San Francisco,USA,"San Francisco, USA",22.27,4.0091,provided,USA EPA AQS,11
2020-11-27,Berlin,Germany,"Berlin, Germany",56.0,14.7,derived_from_pm25,Other Cities PM2.5,1
2020-11-27,Bengaluru,India,"Bengaluru, India",48.0,,provided,India AQI Bulletins,1
2020-11-27,Delhi,India,"Delhi, India",137.0,,provided,India AQI Bulletins,1
2020-11-27,Mumbai,India,"Mumbai, India",182.0,,provided,India AQI Bulletins,1
2020-11-27,Seoul,South Korea,"Seoul, South Korea",30.0,7.2917,derived_from_pm25,Other Cities PM2.5,1
2020-11-27,Boston,USA,"Boston, USA",35.73,6.4467,provided,USA EPA AQS,15
2020-11-27,Chicago,USA,"Chicago, USA",48.29,9.0357,provided,USA EPA AQS,14
2020-11-27,Houston,USA,"Houston, USA",33.25,5.9375,provided,USA EPA AQS,8
2020-11-27,Los Angeles,USA,"Los Angeles, USA",50.13,12.3267,provided,USA EPA AQS,15
2020-11-27,New York,USA,"New York, USA",37.59,6.7778,provided,USA EPA AQS,27
2020-11-27,Phoenix,USA,"Phoenix, USA",47.91,10.2,provided,USA EPA AQS,11
2020-11-27,San Francisco,USA,"San Francisco, USA",37.9,7.0,provided,USA EPA AQS,10
2020-11-28,Berlin,Germany,"Berlin, Germany",50.0,11.9,derived_from_pm25,Other Cities PM2.5,1
2020-11-28,Bengaluru,India,"Bengaluru, India",50.0,,provided,India AQI Bulletins,1
2020-11-28,Delhi,India,"Delhi, India",231.0,,provided,India AQI Bulletins,1
2020-11-28,Mumbai,India,"Mumbai, India",139.0,,provided,India AQI Bulletins,1
2020-11-28,Seoul,South Korea,"Seoul, South Korea",32.0,7.7875,derived_from_pm25,Other Cities PM2.5,1
2020-11-28,Boston,USA,"Boston, USA",39.0,7.0267,provided,USA EPA AQS,15
2020-11-28,Chicago,USA,"Chicago, USA",30.73,5.54,provided,USA EPA AQS,15
2020-11-28,Houston,USA,"Houston, USA",18.5,3.35,provided,USA EPA AQS,8
2020-11-28,Los Angeles,USA,"Los Angeles, USA",51.73,11.14,provided,USA EPA AQS,15
2020-11-28,New York,USA,"New York, USA",35.89,6.4556,provided,USA EPA AQS,27
2020-11-28,Phoenix,USA,"Phoenix, USA",62.55,16.8909,provided,USA EPA AQS,11
2020-11-28,San Francisco,USA,"San Francisco, USA",58.36,13.0545,provided,USA EPA AQS,11
2020-11-29,Berlin,Germany,"Berlin, Germany",21.0,5.1,derived_from_pm25,Other Cities PM2.5,1
2020-11-29,Bengaluru,India,"Bengaluru, India",57.0,,provided,India AQI Bulletins,1
2020-11-29,Delhi,India,"Delhi, India",256.0,,provided,India AQI Bulletins,1
2020-11-29,Mumbai,India,"Mumbai, India",110.0,,provided,India AQI Bulletins,1
2020-11-29,Seoul,South Korea,"Seoul, South Korea",42.0,10.0542,derived_from_pm25,Other Cities PM2.5,1
2020-11-29,Boston,USA,"Boston, USA",40.81,7.3333,provided,USA EPA AQS,21
2020-11-29,Chicago,USA,"Chicago, USA",35.18,6.3394,provided,USA EPA AQS,33
2020-11-29,Houston,USA,"Houston, USA",16.0,2.875,provided,USA EPA AQS,12
2020-11-29,Los Angeles,USA,"Los Angeles, USA",50.19,10.8778,provided,USA EPA AQS,27
2020-11-29,New York,USA,"New York, USA",46.8,8.7732,provided,USA EPA AQS,41
2020-11-29,Phoenix,USA,"Phoenix, USA",59.0,15.4688,provided,USA EPA AQS,16
2020-11-29,San Francisco,USA,"San Francisco, USA",59.64,14.5182,provided,USA EPA AQS,11
2020-11-30,Bengaluru,India,"Bengaluru, India",53.0,,provided,India AQI Bulletins,1
2020-11-30,Delhi,India,"Delhi, India",318.0,,provided,India AQI Bulletins,1
2020-11-30,Mumbai,India,"Mumbai, India",125.0,,provided,India AQI Bulletins,1
2020-11-30,Seoul,South Korea,"Seoul, South Korea",42.0,10.0458,derived_from_pm25,Other Cities PM2.5,1
2020-11-30,Boston,USA,"Boston, USA",50.0,9.9133,provided,USA EPA AQS,15
2020-11-30,Chicago,USA,"Chicago, USA",17.87,3.2067,provided,USA EPA AQS,15
2020-11-30,Houston,USA,"Houston, USA",25.11,4.5111,provided,USA EPA AQS,9
2020-11-30,Los Angeles,USA,"Los Angeles, USA",54.73,12.9733,provided,USA EPA AQS,15
2020-11-30,New York,USA,"New York, USA",41.92,7.7346,provided,USA EPA AQS,26
2020-11-30,Phoenix,USA,"Phoenix, USA",44.73,9.9091,provided,USA EPA AQS,11
2020-11-30,San Francisco,USA,"San Francisco, USA",54.9,11.9,provided,USA EPA AQS,10
2020-12-01,Bengaluru,India,"Bengaluru, India",63.0,,provided,India AQI Bulletins,1
2020-12-01,Delhi,India,"Delhi, India",367.0,,provided,India AQI Bulletins,1
2020-12-01,Mumbai,India,"Mumbai, India",152.0,,provided,India AQI Bulletins,1
2020-12-01,Seoul,South Korea,"Seoul, South Korea",45.0,10.7,derived_from_pm25,Other Cities PM2.5,1
2020-12-01,Boston,USA,"Boston, USA",40.36,7.4214,provided,USA EPA AQS,14
2020-12-01,Chicago,USA,"Chicago, USA",34.13,6.2,provided,USA EPA AQS,15
2020-12-01,Houston,USA,"Houston, USA",40.11,7.5,provided,USA EPA AQS,9
2020-12-01,Los Angeles,USA,"Los Angeles, USA",58.4,15.1733,provided,USA EPA AQS,15
2020-12-01,New York,USA,"New York, USA",27.36,4.964,provided,USA EPA AQS,25
2020-12-01,Phoenix,USA,"Phoenix, USA",51.7,11.51,provided,USA EPA AQS,10
2020-12-01,San Francisco,USA,"San Francisco, USA",49.18,9.8091,provided,USA EPA AQS,11
2020-12-02,Bengaluru,India,"Bengaluru, India",65.0,,provided,India AQI Bulletins,1
2020-12-02,Delhi,India,"Delhi, India",373.0,,provided,India AQI Bulletins,1
2020-12-02,Mumbai,India,"Mumbai, India",163.0,,provided,India AQI Bulletins,1
2020-12-02,Seoul,South Korea,"Seoul, South Korea",36.0,8.5625,derived_from_pm25,Other Cities PM2.5,1
2020-12-02,Boston,USA,"Boston, USA",19.94,3.5889,provided,USA EPA AQS,18
2020-12-02,Chicago,USA,"Chicago, USA",47.93,9.4143,provided,USA EPA AQS,28
2020-12-02,Houston,USA,"Houston, USA",26.0,4.68,provided,USA EPA AQS,10
2020-12-02,Los Angeles,USA,"Los Angeles, USA",59.42,16.1368,provided,USA EPA AQS,19
2020-12-02,New York,USA,"New York, USA",22.49,4.0486,provided,USA EPA AQS,37
2020-12-02,Phoenix,USA,"Phoenix, USA",35.62,7.2769,provided,USA EPA AQS,13
2020-12-02,San Francisco,USA,"San Francisco, USA",52.67,11.0333,provided,USA EPA AQS,12
2020-12-03,Bengaluru,India,"Bengaluru, India",62.0,,provided,India AQI Bulletins,1
2020-12-03,Delhi,India,"Delhi, India",341.0,,provided,India AQI Bulletins,1
2020-12-03,Mumbai,India,"Mumbai, India",170.0,,provided,India AQI Bulletins,1
2020-12-03,Seoul,South Korea,"Seoul, South Korea",40.0,9.6083,derived_from_pm25,Other Cities PM2.5,1
2020-12-03,Boston,USA,"Boston, USA",28.67,5.1733,provided,USA EPA AQS,15
2020-12-03,Chicago,USA,"Chicago, USA",56.28,12.1,provided,USA EPA AQS,18
2020-12-03,Houston,USA,"Houston, USA",25.88,4.6375,provided,USA EPA AQS,8
2020-12-03,Los Angeles,USA,"Los Angeles, USA",71.93,22.0467,provided,USA EPA AQS,15
2020-12-03,New York,USA,"New York, USA",39.22,7.0815,provided,USA EPA AQS,27
2020-12-03,Phoenix,USA,"Phoenix, USA",29.1,5.35,provided,USA EPA AQS,10
2020-12-03,San Francisco,USA,"San Francisco, USA",74.45,21.7091,provided,USA EPA AQS,11
2020-12-04,Berlin,Germany,"Berlin, Germany",80.0,25.7,derived_from_pm25,Other Cities PM2.5,1
2020-12-04,Bengaluru,India,"Bengaluru, India",63.0,,provided,India AQI Bulletins,1
2020-12-04,Delhi,India,"Delhi, India",382.0,,provided,India AQI Bulletins,1
2020-12-04,Mumbai,India,"Mumbai, India",167.0,,provided,India AQI Bulletins,1
2020-12-04,Seoul,South Korea,"Seoul, South Korea",55.0,14.0292,derived_from_pm25,Other Cities PM2.5,1
2020-12-04,Boston,USA,"Boston, USA",37.0,6.6667,provided,USA EPA AQS,15
2020-12-04,Chicago,USA,"Chicago, USA",51.71,10.2412,provided,USA EPA AQS,17
2020-12-04,Houston,USA,"Houston, USA",46.38,8.6,provided,USA EPA AQS,8
2020-12-04,Los Angeles,USA,"Los Angeles, USA",56.15,13.1308,provided,USA EPA AQS,13
2020-12-04,New York,USA,"New York, USA",44.0,8.0037,provided,USA EPA AQS,27
2020-12-04,Phoenix,USA,"Phoenix, USA",52.91,12.4455,provided,USA EPA AQS,11
2020-12-04,San Francisco,USA,"San Francisco, USA",79.64,24.3909,provided,USA EPA AQS,11
2020-12-05,Berlin,Germany,"Berlin, Germany",79.0,25.2,derived_from_pm25,Other Cities PM2.5,1
2020-12-05,Bengaluru,India,"Bengaluru, India",49.0,,provided,India AQI Bulletins,1
2020-12-05,Delhi,India,"Delhi, India",404.0,,provided,India AQI Bulletins,1
2020-12-05,Mumbai,India,"Mumbai, India",185.0,,provided,India AQI Bulletins,1
2020-12-05,Seoul,South Korea,"Seoul, South Korea",77.0,24.3958,derived_from_pm25,Other Cities PM2.5,1
2020-12-05,Boston,USA,"Boston, USA",27.76,4.9952,provided,USA EPA AQS,21
2020-12-05,Chicago,USA,"Chicago, USA",36.35,6.9162,provided,USA EPA AQS,37
2020-12-05,Houston,USA,"Houston, USA",64.42,16.3,provided,USA EPA AQS,12
2020-12-05,Los Angeles,USA,"Los Angeles, USA",71.38,20.5885,provided,USA EPA AQS,26
2020-12-05,New York,USA,"New York, USA",30.49,5.5146,provided,USA EPA AQS,41
2020-12-05,Phoenix,USA,"Phoenix, USA",66.7,18.715,provided,USA EPA AQS,20
2020-12-05,San Francisco,USA,"San Francisco, USA",71.15,19.8769,provided,USA EPA AQS,13
2020-12-06,Berlin,Germany,"Berlin, Germany",58.0,15.6,derived_from_pm25,Other Cities PM2.5,1
2020-12-06,Bengaluru,India,"Bengaluru, India",51.0,,provided,India AQI Bulletins,1
2020-12-06,Delhi,India,"Delhi, India",389.0,,provided,India AQI Bulletins,1
2020-12-06,Mumbai,India,"Mumbai, India",149.0,,provided,India AQI Bulletins,1
2020-12-06,Seoul,South Korea,"Seoul, South Korea",82.0,26.8167,derived_from_pm25,Other Cities PM2.5,1
2020-12-06,Boston,USA,"Boston, USA",14.73,2.6733,provided,USA EPA AQS,15
2020-12-06,Chicago,USA,"Chicago, USA",47.35,9.2059,provided,USA EPA AQS,17
2020-12-06,Houston,USA,"Houston, USA",44.5,8.4875,provided,USA EPA AQS,8
2020-12-06,Los Angeles,USA,"Los Angeles, USA",75.67,23.1267,provided,USA EPA AQS,15
2020-12-06,New York,USA,"New York, USA",15.62,2.8038,provided,USA EPA AQS,26
2020-12-06,Phoenix,USA,"Phoenix, USA",72.45,21.9364,provided,USA EPA AQS,11
2020-12-06,San Francisco,USA,"San Francisco, USA",58.73,13.8182,provided,USA EPA AQS,11
2020-12-07,Berlin,Germany,"Berlin, Germany",42.0,10.0,derived_from_pm25,Other Cities PM2.5,1
2020-12-07,Bengaluru,India,"Bengaluru, India",44.0,,provided,India AQI Bulletins,1
2020-12-07,Delhi,India,"Delhi, India",400.0,,provided,India AQI Bulletins,1
2020-12-07,Mumbai,India,"Mumbai, India",144.0,,provided,India AQI Bulletins,1
2020-12-07,Seoul,South Korea,"Seoul, South Korea",34.0,8.0625,derived_from_pm25,Other Cities PM2.5,1
2020-12-07,Boston,USA,"Boston, USA",18.8,3.4067,provided,USA EPA AQS,15
2020-12-07,Chicago,USA,"Chicago, USA",62.24,15.1294,provided,USA EPA AQS,17
2020-12-07,Houston,USA,"Houston, USA",46.88,8.75,provided,USA EPA AQS,8
2020-12-07,Los Angeles,USA,"Los Angeles, USA",68.6,19.6533,provided,USA EPA AQS,15
2020-12-07,New York,USA,"New York, USA",24.68,4.444,provided,USA EPA AQS,25
2020-12-07,Phoenix,USA,"Phoenix, USA",50.45,11.2636,provided,USA EPA AQS,11
2020-12-07,San Francisco,USA,"San Francisco, USA",31.64,5.6545,provided,USA EPA AQS,11
2020-12-08,Berlin,Germany,"Berlin, Germany",108.0,38.5,derived_from_pm25,Other Cities PM2.5,1
2020-12-08,Bengaluru,India,"Bengaluru, India",52.0,,provided,India AQI Bulletins,1
2020-12-08,Delhi,India,"Delhi, India",383.0,,provided,India AQI Bulletins,1
2020-12-08,Mumbai,India,"Mumbai, India",157.0,,provided,India AQI Bulletins,1
2020-12-08,Seoul,South Korea,"Seoul, South Korea",53.0,13.1833,derived_from_pm25,Other Cities PM2.5,1
2020-12-08,Boston,USA,"Boston, USA",27.5,4.9389,provided,USA EPA AQS,18
2020-12-08,Chicago,USA,"Chicago, USA",64.23,16.1613,provided,USA EPA AQS,31
2020-12-08,Houston,USA,"Houston, USA",58.3,13.91,provided,USA EPA AQS,10
2020-12-08,Los Angeles,USA,"Los Angeles, USA",41.52,8.5429,provided,USA EPA AQS,21
2020-12-08,New York,USA,"New York, USA",21.17,3.7943,provided,USA EPA AQS,35
2020-12-08,Phoenix,USA,"Phoenix, USA",36.0,7.1312,provided,USA EPA AQS,16
2020-12-08,San Francisco,USA,"San Francisco, USA",43.92,8.3,provided,USA EPA AQS,13
2020-12-09,Berlin,Germany,"Berlin, Germany",101.0,35.7,derived_from_pm25,Other Cities PM2.5,1
2020-12-09,Bengaluru,India,"Bengaluru, India",50.0,,provided,India AQI Bulletins,1
2020-12-09,Delhi,India,"Delhi, India",358.0,,provided,India AQI Bulletins,1
2020-12-09,Mumbai,India,"Mumbai, India",136.0,,provided,India AQI Bulletins,1
2020-12-09,Seoul,South Korea,"Seoul, South Korea",93.0,32.1682,derived_from_pm25,Other Cities PM2.5,1
